Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag,group_key
247930,6823127,34,6,single,rented,no,Computer_operator,Haldia,West_Bengal,6,13,0,Haldia_Computer_operator_West_Bengal_single_no_rented
43828,4477660,30,0,married,rented,yes,Lawyer,Saharanpur,Uttar_Pradesh,0,14,1,Saharanpur_Lawyer_Uttar_Pradesh_married_yes_rented
243658,1458932,22,18,single,rented,no,Politician,Muzaffarnagar,Uttar_Pradesh,10,14,0,Muzaffarnagar_Politician_Uttar_Pradesh_single_no_rented
194044,1078962,34,16,single,rented,yes,Fashion_Designer,Jhansi,Uttar_Pradesh,11,11,0,Jhansi_Fashion_Designer_Uttar_Pradesh_single_yes_rented
21593,3208322,55,18,single,rented,no,Air_traffic_controller,Kottayam,Kerala,8,12,0,Kottayam_Air_traffic_controller_Kerala_single_no_rented
134444,1165669,76,8,single,rented,yes,Army_officer,Parbhani,Maharashtra,8,12,0,Parbhani_Army_officer_Maharashtra_single_yes_rented
108641,9533689,61,6,married,rented,no,Fashion_Designer,Panihati,West_Bengal,4,13,0,Panihati_Fashion_Designer_West_Bengal_married_no_rented
166854,9337591,72,16,single,rented,yes,Graphic_Designer,Siwan[32],Bihar,14,12,0,Siwan[32]_Graphic_Designer_Bihar_single_yes_rented
150678,8752035,38,18,single,rented,no,Comedian,Kavali,Andhra_Pradesh,14,10,0,Kavali_Comedian_Andhra_Pradesh_single_no_rented
231173,6311239,70,6,single,rented,no,Graphic_Designer,Ongole,Andhra_Pradesh,6,13,0,Ongole_Graphic_Designer_Andhra_Pradesh_single_no_rented
134535,9337591,72,16,single,rented,yes,Graphic_Designer,Siwan[32],Bihar,14,12,0,Siwan[32]_Graphic_Designer_Bihar_single_yes_rented
217282,1165154,62,16,single,rented,yes,Magistrate,Mangalore,Karnataka,4,12,0,Mangalore_Magistrate_Karnataka_single_yes_rented
83687,4813006,52,16,single,owned,yes,Chartered_Accountant,Nizamabad,Telangana,4,11,0,Nizamabad_Chartered_Accountant_Telangana_single_yes_owned
2235,4745314,61,18,married,rented,no,Computer_operator,Rohtak,Haryana,4,14,0,Rohtak_Computer_operator_Haryana_married_no_rented
159198,4813006,52,16,single,owned,yes,Chartered_Accountant,Nizamabad,Telangana,4,11,0,Nizamabad_Chartered_Accountant_Telangana_single_yes_owned
209651,2893051,66,2,single,owned,no,Architect,Raiganj,West_Bengal,2,13,0,Raiganj_Architect_West_Bengal_single_no_owned
102566,2997990,43,7,single,rented,yes,Psychologist,Raiganj,West_Bengal,3,11,0,Raiganj_Psychologist_West_Bengal_single_yes_rented
80300,7071857,24,10,married,rented,no,Dentist,Bhilai,Chhattisgarh,3,13,1,Bhilai_Dentist_Chhattisgarh_married_no_rented
174733,3108450,53,20,single,rented,yes,Hotel_Manager,Pondicherry,Puducherry,8,13,0,Pondicherry_Hotel_Manager_Puducherry_single_yes_rented
79719,8500985,30,18,single,rented,no,Physician,Hajipur[31],Bihar,9,12,0,Hajipur[31]_Physician_Bihar_single_no_rented
117874,9368198,79,17,single,rented,yes,Technician,Visakhapatnam[4],Andhra_Pradesh,11,11,0,Visakhapatnam[4]_Technician_Andhra_Pradesh_single_yes_rented
61458,4806237,79,10,married,rented,no,Technician,Allahabad,Uttar_Pradesh[5],4,11,1,Allahabad_Technician_Uttar_Pradesh[5]_married_no_rented
141954,7902199,45,1,single,rented,yes,Police_officer,Bokaro,Jharkhand,1,10,0,Bokaro_Police_officer_Jharkhand_single_yes_rented
136741,1556371,39,11,single,rented,no,Psychologist,Panchkula,Haryana,8,13,1,Panchkula_Psychologist_Haryana_single_no_rented
199336,2087733,27,3,single,owned,no,Civil_servant,Amroha,Uttar_Pradesh,3,11,0,Amroha_Civil_servant_Uttar_Pradesh_single_no_owned
2317,4295693,52,13,single,rented,no,Graphic_Designer,Deoghar,Jharkhand,6,13,0,Deoghar_Graphic_Designer_Jharkhand_single_no_rented
221933,7424327,48,6,single,rented,no,Air_traffic_controller,Kottayam,Kerala,6,10,0,Kottayam_Air_traffic_controller_Kerala_single_no_rented
231796,4992930,70,11,single,rented,yes,Fashion_Designer,Dhule,Maharashtra,11,10,0,Dhule_Fashion_Designer_Maharashtra_single_yes_rented
161944,3208322,55,18,single,rented,no,Air_traffic_controller,Kottayam,Kerala,8,12,0,Kottayam_Air_traffic_controller_Kerala_single_no_rented
206526,6380792,51,12,single,rented,no,Magistrate,Karimnagar,Telangana,12,13,1,Karimnagar_Magistrate_Telangana_single_no_rented
12576,9034541,68,4,single,rented,no,Firefighter,Patiala,Punjab,4,10,0,Patiala_Firefighter_Punjab_single_no_rented
98629,1529495,53,6,single,owned,yes,Microbiologist,Rourkela,Odisha,6,14,0,Rourkela_Microbiologist_Odisha_single_yes_owned
209884,7071857,24,10,married,rented,no,Dentist,Bhilai,Chhattisgarh,3,13,1,Bhilai_Dentist_Chhattisgarh_married_no_rented
128686,9368198,79,17,single,rented,yes,Technician,Visakhapatnam[4],Andhra_Pradesh,11,11,0,Visakhapatnam[4]_Technician_Andhra_Pradesh_single_yes_rented
3677,8550948,45,11,single,rented,yes,Biomedical_Engineer,Chinsurah,West_Bengal,11,11,0,Chinsurah_Biomedical_Engineer_West_Bengal_single_yes_rented
