Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag,group_key
123476,2244337,26,6,single,rented,yes,Graphic_Designer,Moradabad,Uttar_Pradesh,6,12,1,Moradabad_Graphic_Designer_Uttar_Pradesh_single_yes_rented
415,8160444,30,19,single,rented,no,Aviator,Korba,Chhattisgarh,10,12,0,Korba_Aviator_Chhattisgarh_single_no_rented
214720,690298,27,4,single,rented,no,Chef,Rajkot,Gujarat,4,12,0,Rajkot_Chef_Gujarat_single_no_rented
166491,9259353,37,18,single,rented,no,Petroleum_Engineer,Bally,West_Bengal,12,11,0,Bally_Petroleum_Engineer_West_Bengal_single_no_rented
17035,6381365,67,11,single,rented,no,Surveyor,Ulhasnagar,Maharashtra,4,12,0,Ulhasnagar_Surveyor_Maharashtra_single_no_rented
96261,9368198,79,17,single,rented,yes,Technician,Visakhapatnam[4],Andhra_Pradesh,11,11,0,Visakhapatnam[4]_Technician_Andhra_Pradesh_single_yes_rented
101903,6623111,37,9,single,rented,no,Psychologist,Nadiad,Gujarat,9,13,0,Nadiad_Psychologist_Gujarat_single_no_rented
79118,6035175,63,10,single,owned,yes,Architect,Satara,Maharashtra,8,13,0,Satara_Architect_Maharashtra_single_yes_owned
250338,5252541,37,2,single,rented,no,Magistrate,Shahjahanpur,Uttar_Pradesh,2,11,0,Shahjahanpur_Magistrate_Uttar_Pradesh_single_no_rented
18605,7123769,47,15,single,owned,no,Computer_hardware_engineer,Asansol,West_Bengal,9,12,0,Asansol_Computer_hardware_engineer_West_Bengal_single_no_owned
120741,6381050,29,4,single,rented,no,Lawyer,Miryalaguda,Telangana,4,12,0,Miryalaguda_Lawyer_Telangana_single_no_rented
225181,8083013,34,4,single,rented,no,Dentist,Ahmednagar,Maharashtra,4,10,0,Ahmednagar_Dentist_Maharashtra_single_no_rented
163353,3797942,78,10,single,rented,no,Scientist,Satara,Maharashtra,7,14,0,Satara_Scientist_Maharashtra_single_no_rented
124166,9482746,68,10,single,rented,no,Physician,Indore,Madhya_Pradesh,6,11,1,Indore_Physician_Madhya_Pradesh_single_no_rented
13611,2549997,51,15,married,rented,no,Statistician,Faridabad,Haryana,13,14,1,Faridabad_Statistician_Haryana_married_no_rented
78753,3580985,53,13,married,rented,no,Chef,Buxar[37],Bihar,13,14,1,Buxar[37]_Chef_Bihar_married_no_rented
195452,6977568,68,1,single,rented,no,Technology_specialist,Nellore[14][15],Andhra_Pradesh,1,10,0,Nellore[14][15]_Technology_specialist_Andhra_Pradesh_single_no_rented
82717,4097238,53,5,single,rented,no,Design_Engineer,Berhampur,Odisha,5,14,0,Berhampur_Design_Engineer_Odisha_single_no_rented
139380,7079992,41,7,single,rented,no,Surveyor,Dehri[30],Bihar,6,10,0,Dehri[30]_Surveyor_Bihar_single_no_rented
43212,326455,27,20,single,rented,no,Drafter,Asansol,West_Bengal,3,14,0,Asansol_Drafter_West_Bengal_single_no_rented
188273,2244337,26,6,single,rented,yes,Graphic_Designer,Moradabad,Uttar_Pradesh,6,12,1,Moradabad_Graphic_Designer_Uttar_Pradesh_single_yes_rented
154337,3720964,26,12,single,rented,no,Chartered_Accountant,Latur,Maharashtra,11,13,0,Latur_Chartered_Accountant_Maharashtra_single_no_rented
28497,5037199,77,14,single,rented,no,Web_designer,Ulhasnagar,Maharashtra,7,13,0,Ulhasnagar_Web_designer_Maharashtra_single_no_rented
175170,7319293,40,6,single,rented,no,Designer,Phagwara,Punjab,4,14,0,Phagwara_Designer_Punjab_single_no_rented
201752,6381050,29,4,single,rented,no,Lawyer,Miryalaguda,Telangana,4,12,0,Miryalaguda_Lawyer_Telangana_single_no_rented
125459,4167093,77,18,single,owned,no,Chartered_Accountant,Farrukhabad,Uttar_Pradesh,13,12,0,Farrukhabad_Chartered_Accountant_Uttar_Pradesh_single_no_owned
26173,247326,68,1,single,rented,no,Designer,Deoghar,Jharkhand,1,13,0,Deoghar_Designer_Jharkhand_single_no_rented
48400,2299667,24,10,single,rented,no,Army_officer,Allahabad,Uttar_Pradesh[5],10,13,0,Allahabad_Army_officer_Uttar_Pradesh[5]_single_no_rented
143752,1398424,72,4,single,rented,no,Scientist,Alwar,Rajasthan,4,12,0,Alwar_Scientist_Rajasthan_single_no_rented
112665,247326,68,1,single,rented,no,Designer,Deoghar,Jharkhand,1,13,0,Deoghar_Designer_Jharkhand_single_no_rented
18191,6647354,53,2,single,owned,no,Fashion_Designer,Pondicherry,Puducherry,2,11,0,Pondicherry_Fashion_Designer_Puducherry_single_no_owned
141919,9451139,22,17,single,rented,no,Psychologist,Udupi,Karnataka,14,14,1,Udupi_Psychologist_Karnataka_single_no_rented
150925,8936935,36,0,single,rented,no,Surveyor,Jorhat,Assam,0,14,1,Jorhat_Surveyor_Assam_single_no_rented
194543,5653642,42,3,single,rented,no,Civil_engineer,Mumbai,Maharashtra,3,11,1,Mumbai_Civil_engineer_Maharashtra_single_no_rented
241283,1257106,66,15,single,rented,no,Designer,Gudivada,Andhra_Pradesh,13,13,0,Gudivada_Designer_Andhra_Pradesh_single_no_rented
202160,9932138,45,19,single,rented,no,Official,Vijayawada,Andhra_Pradesh,9,14,0,Vijayawada_Official_Andhra_Pradesh_single_no_rented
100246,1298318,30,1,single,rented,yes,Hotel_Manager,Suryapet,Telangana,1,12,0,Suryapet_Hotel_Manager_Telangana_single_yes_rented
234081,5620584,32,9,single,rented,no,Petroleum_Engineer,Singrauli,Madhya_Pradesh,9,13,0,Singrauli_Petroleum_Engineer_Madhya_Pradesh_single_no_rented
76107,2889903,27,0,single,rented,no,Flight_attendant,Kolkata,West_Bengal,0,12,0,Kolkata_Flight_attendant_West_Bengal_single_no_rented
146953,3261320,73,9,single,rented,no,Psychologist,Motihari[34],Bihar,8,10,0,Motihari[34]_Psychologist_Bihar_single_no_rented
76509,5093443,56,2,single,rented,no,Architect,Hyderabad,Telangana,2,14,0,Hyderabad_Architect_Telangana_single_no_rented
4006,7710970,39,13,single,rented,no,Librarian,Bardhaman,West_Bengal,11,14,0,Bardhaman_Librarian_West_Bengal_single_no_rented
104494,1166694,66,3,single,rented,no,Flight_attendant,Phagwara,Punjab,3,14,0,Phagwara_Flight_attendant_Punjab_single_no_rented
215689,3972528,38,16,single,norent_noown,yes,Hotel_Manager,Motihari[34],Bihar,6,12,0,Motihari[34]_Hotel_Manager_Bihar_single_yes_norent_noown
226819,3144978,41,0,single,rented,no,Secretary,Raipur,Chhattisgarh,0,14,0,Raipur_Secretary_Chhattisgarh_single_no_rented
183503,3736039,38,20,single,rented,no,Artist,Jamnagar,Gujarat,4,14,0,Jamnagar_Artist_Gujarat_single_no_rented
45829,1171428,45,11,single,rented,yes,Statistician,Agartala,Tripura,5,11,1,Agartala_Statistician_Tripura_single_yes_rented
42789,926842,26,10,single,owned,no,Financial_Analyst,Kolhapur,Maharashtra,10,12,1,Kolhapur_Financial_Analyst_Maharashtra_single_no_owned
16499,8593443,49,12,single,rented,no,Chef,Jalna,Maharashtra,9,14,0,Jalna_Chef_Maharashtra_single_no_rented
157396,5357215,52,8,single,rented,yes,Librarian,Darbhanga,Bihar,8,11,0,Darbhanga_Librarian_Bihar_single_yes_rented
168438,7876459,73,3,single,rented,yes,Design_Engineer,Visakhapatnam[4],Andhra_Pradesh,3,12,0,Visakhapatnam[4]_Design_Engineer_Andhra_Pradesh_single_yes_rented
182248,3584197,58,11,single,rented,no,Software_Developer,Srikakulam,Andhra_Pradesh,11,10,0,Srikakulam_Software_Developer_Andhra_Pradesh_single_no_rented
129627,6530277,32,5,single,rented,no,Software_Developer,Srikakulam,Andhra_Pradesh,5,13,0,Srikakulam_Software_Developer_Andhra_Pradesh_single_no_rented
116506,1620737,54,18,single,rented,yes,Librarian,Munger,Bihar,10,11,0,Munger_Librarian_Bihar_single_yes_rented
208325,3580985,53,13,married,rented,no,Chef,Buxar[37],Bihar,13,14,1,Buxar[37]_Chef_Bihar_married_no_rented
189139,1312362,25,7,married,rented,no,Computer_hardware_engineer,Parbhani,Maharashtra,7,13,1,Parbhani_Computer_hardware_engineer_Maharashtra_married_no_rented
118949,3367218,28,5,single,rented,no,Analyst,Raiganj,West_Bengal,4,11,0,Raiganj_Analyst_West_Bengal_single_no_rented
243758,9744656,43,13,single,rented,no,Lawyer,Gangtok,Sikkim,3,11,0,Gangtok_Lawyer_Sikkim_single_no_rented
60221,6381365,67,11,single,rented,no,Surveyor,Ulhasnagar,Maharashtra,4,12,0,Ulhasnagar_Surveyor_Maharashtra_single_no_rented
116865,3301023,33,16,married,rented,no,Police_officer,Panchkula,Haryana,4,11,0,Panchkula_Police_officer_Haryana_married_no_rented
7838,7123769,47,15,single,owned,no,Computer_hardware_engineer,Asansol,West_Bengal,9,12,0,Asansol_Computer_hardware_engineer_West_Bengal_single_no_owned
115395,2300039,36,4,single,rented,no,Civil_servant,New_Delhi,Delhi,3,13,0,New_Delhi_Civil_servant_Delhi_single_no_rented
229603,7377558,47,0,single,rented,no,Architect,Dewas,Madhya_Pradesh,0,14,0,Dewas_Architect_Madhya_Pradesh_single_no_rented
173388,4702825,59,8,single,rented,no,Dentist,Indore,Madhya_Pradesh,5,13,0,Indore_Dentist_Madhya_Pradesh_single_no_rented
216277,5937959,75,10,single,rented,no,Police_officer,Erode[17],Tamil_Nadu,10,14,1,Erode[17]_Police_officer_Tamil_Nadu_single_no_rented
8868,5456157,31,14,single,rented,no,Web_designer,Salem,Tamil_Nadu,9,14,0,Salem_Web_designer_Tamil_Nadu_single_no_rented
34003,3956822,65,5,single,rented,yes,Chemical_engineer,Surat,Gujarat,3,14,0,Surat_Chemical_engineer_Gujarat_single_yes_rented
146240,3638802,76,5,married,norent_noown,yes,Civil_servant,Aizawl,Mizoram,5,10,0,Aizawl_Civil_servant_Mizoram_married_yes_norent_noown
187142,294302,67,7,single,rented,no,Air_traffic_controller,Jodhpur,Rajasthan,7,14,0,Jodhpur_Air_traffic_controller_Rajasthan_single_no_rented
114675,831067,48,2,married,rented,no,Dentist,Raurkela_Industrial_Township,Odisha,2,11,0,Raurkela_Industrial_Township_Dentist_Odisha_married_no_rented
37376,8658161,79,13,single,rented,no,Politician,Ozhukarai,Puducherry,13,10,1,Ozhukarai_Politician_Puducherry_single_no_rented
48936,4436534,52,1,single,rented,no,Technical_writer,Dehri[30],Bihar,1,14,0,Dehri[30]_Technical_writer_Bihar_single_no_rented
90820,3346408,58,7,single,owned,yes,Scientist,Madanapalle,Andhra_Pradesh,3,12,0,Madanapalle_Scientist_Andhra_Pradesh_single_yes_owned
9479,3584197,58,11,single,rented,no,Software_Developer,Srikakulam,Andhra_Pradesh,11,10,0,Srikakulam_Software_Developer_Andhra_Pradesh_single_no_rented
107642,8658161,79,13,single,rented,no,Politician,Ozhukarai,Puducherry,13,10,0,Ozhukarai_Politician_Puducherry_single_no_rented
49244,1117930,79,15,single,rented,no,Drafter,Rohtak,Haryana,9,12,1,Rohtak_Drafter_Haryana_single_no_rented
8221,2549997,51,15,married,rented,no,Statistician,Faridabad,Haryana,13,14,1,Faridabad_Statistician_Haryana_married_no_rented
227866,2137521,60,16,single,norent_noown,no,Biomedical_Engineer,Chandigarh_city,Chandigarh,11,13,0,Chandigarh_city_Biomedical_Engineer_Chandigarh_single_no_norent_noown
33416,2215191,76,10,single,rented,no,Physician,Vijayawada,Andhra_Pradesh,10,11,1,Vijayawada_Physician_Andhra_Pradesh_single_no_rented
131697,704775,33,8,single,rented,no,Army_officer,Saharanpur,Uttar_Pradesh,4,14,0,Saharanpur_Army_officer_Uttar_Pradesh_single_no_rented
159115,4222240,56,13,single,rented,no,Surveyor,Tiruchirappalli[10],Tamil_Nadu,13,12,0,Tiruchirappalli[10]_Surveyor_Tamil_Nadu_single_no_rented
196217,6196741,70,17,single,rented,no,Chartered_Accountant,Hajipur[31],Bihar,8,11,0,Hajipur[31]_Chartered_Accountant_Bihar_single_no_rented
119989,3261320,73,9,single,rented,no,Psychologist,Motihari[34],Bihar,8,10,0,Motihari[34]_Psychologist_Bihar_single_no_rented
28649,3578378,41,9,single,rented,yes,Firefighter,Anantapuram[24],Andhra_Pradesh,9,10,0,Anantapuram[24]_Firefighter_Andhra_Pradesh_single_yes_rented
18202,7770680,38,10,single,rented,no,Scientist,Ambattur,Tamil_Nadu,10,12,1,Ambattur_Scientist_Tamil_Nadu_single_no_rented
26204,2244337,26,6,single,rented,yes,Graphic_Designer,Moradabad,Uttar_Pradesh,6,12,0,Moradabad_Graphic_Designer_Uttar_Pradesh_single_yes_rented
151298,1312362,25,7,married,rented,no,Computer_hardware_engineer,Parbhani,Maharashtra,7,13,0,Parbhani_Computer_hardware_engineer_Maharashtra_married_no_rented
90295,9886335,57,15,single,rented,no,Designer,Cuttack,Odisha,12,11,0,Cuttack_Designer_Odisha_single_no_rented
97715,4796189,51,16,single,rented,no,Fashion_Designer,Saharanpur,Uttar_Pradesh,12,12,0,Saharanpur_Fashion_Designer_Uttar_Pradesh_single_no_rented
12348,4353927,73,17,married,rented,no,Official,Hospet,Karnataka,4,12,0,Hospet_Official_Karnataka_married_no_rented
1039,2712710,70,8,single,rented,no,Psychologist,Khandwa,Madhya_Pradesh,5,11,0,Khandwa_Psychologist_Madhya_Pradesh_single_no_rented
205214,1797876,76,20,single,norent_noown,no,Mechanical_engineer,Erode[17],Tamil_Nadu,11,14,0,Erode[17]_Mechanical_engineer_Tamil_Nadu_single_no_norent_noown
58168,5282884,72,3,single,rented,no,Politician,Munger,Bihar,3,10,0,Munger_Politician_Bihar_single_no_rented
95809,9046485,63,3,single,rented,yes,Statistician,Unnao,Uttar_Pradesh,3,12,0,Unnao_Statistician_Uttar_Pradesh_single_yes_rented
67073,5035598,38,18,single,rented,no,Army_officer,Berhampur,Odisha,14,14,0,Berhampur_Army_officer_Odisha_single_no_rented
204538,1951736,72,12,single,rented,yes,Chartered_Accountant,Berhampur,Odisha,11,11,0,Berhampur_Chartered_Accountant_Odisha_single_yes_rented
196442,704775,33,8,single,rented,no,Army_officer,Saharanpur,Uttar_Pradesh,4,14,0,Saharanpur_Army_officer_Uttar_Pradesh_single_no_rented
24185,6304775,21,13,single,rented,no,Official,Davanagere,Karnataka,7,11,0,Davanagere_Official_Karnataka_single_no_rented
92488,1117930,79,15,single,rented,no,Drafter,Rohtak,Haryana,9,12,0,Rohtak_Drafter_Haryana_single_no_rented
52584,2607714,72,11,single,rented,no,Dentist,Ahmednagar,Maharashtra,11,14,0,Ahmednagar_Dentist_Maharashtra_single_no_rented
218541,4062876,51,2,single,norent_noown,no,Politician,Dehradun,Uttarakhand,2,14,0,Dehradun_Politician_Uttarakhand_single_no_norent_noown
208693,6035175,63,10,single,owned,yes,Architect,Satara,Maharashtra,8,13,0,Satara_Architect_Maharashtra_single_yes_owned
118814,6530277,32,5,single,rented,no,Software_Developer,Srikakulam,Andhra_Pradesh,5,13,0,Srikakulam_Software_Developer_Andhra_Pradesh_single_no_rented
72186,510912,32,5,single,rented,yes,Physician,Mango,Jharkhand,5,12,0,Mango_Physician_Jharkhand_single_yes_rented
40683,3350415,29,9,single,rented,no,Librarian,Vasai-Virar,Maharashtra,6,12,1,Vasai-Virar_Librarian_Maharashtra_single_no_rented
189001,6530277,32,5,single,rented,no,Software_Developer,Srikakulam,Andhra_Pradesh,5,13,0,Srikakulam_Software_Developer_Andhra_Pradesh_single_no_rented
88160,3578378,41,9,single,rented,yes,Firefighter,Anantapuram[24],Andhra_Pradesh,9,10,1,Anantapuram[24]_Firefighter_Andhra_Pradesh_single_yes_rented
27470,2926477,78,19,single,rented,no,Physician,Firozabad,Uttar_Pradesh,3,10,0,Firozabad_Physician_Uttar_Pradesh_single_no_rented
20805,1537922,28,5,single,rented,no,Official,Guntur[13],Andhra_Pradesh,5,12,0,Guntur[13]_Official_Andhra_Pradesh_single_no_rented
184566,2780592,47,16,single,rented,yes,Design_Engineer,Bhavnagar,Gujarat,4,13,0,Bhavnagar_Design_Engineer_Gujarat_single_yes_rented
42448,1951736,72,12,single,rented,yes,Chartered_Accountant,Berhampur,Odisha,11,11,0,Berhampur_Chartered_Accountant_Odisha_single_yes_rented
64927,3367218,28,5,single,rented,no,Analyst,Raiganj,West_Bengal,4,11,0,Raiganj_Analyst_West_Bengal_single_no_rented
219757,6125129,43,18,single,rented,no,Physician,Parbhani,Maharashtra,3,12,0,Parbhani_Physician_Maharashtra_single_no_rented
