Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag,group_key
656,6986458,35,11,single,rented,no,Librarian,Chinsurah,West_Bengal,8,14,0,Chinsurah_Librarian_West_Bengal_single_no_rented
116186,4380994,35,10,single,rented,yes,Air_traffic_controller,New_Delhi,Delhi,4,14,0,New_Delhi_Air_traffic_controller_Delhi_single_yes_rented
246073,1586630,73,19,single,rented,no,Firefighter,Shimoga,Karnataka,9,10,0,Shimoga_Firefighter_Karnataka_single_no_rented
13731,3506622,30,12,single,rented,no,Technical_writer,Kozhikode,Kerala,4,14,0,Kozhikode_Technical_writer_Kerala_single_no_rented
5271,1441816,30,5,single,rented,no,Official,Dharmavaram,Andhra_Pradesh,5,12,0,Dharmavaram_Official_Andhra_Pradesh_single_no_rented
90240,8136627,25,19,single,rented,no,Computer_operator,Nandyal,Andhra_Pradesh,8,14,0,Nandyal_Computer_operator_Andhra_Pradesh_single_no_rented
136406,1707111,53,5,single,rented,no,Geologist,Kochi,Kerala,5,12,0,Kochi_Geologist_Kerala_single_no_rented
14599,2726309,21,13,single,rented,yes,Secretary,Agra,Uttar_Pradesh,10,11,0,Agra_Secretary_Uttar_Pradesh_single_yes_rented
152605,2803101,25,10,single,rented,no,Physician,Sikar,Rajasthan,10,14,0,Sikar_Physician_Rajasthan_single_no_rented
83736,8709947,50,19,single,rented,no,Psychologist,Bongaigaon,Assam,4,13,0,Bongaigaon_Psychologist_Assam_single_no_rented
4057,8503714,38,2,married,rented,no,Design_Engineer,Panvel,Maharashtra,2,10,0,Panvel_Design_Engineer_Maharashtra_married_no_rented
238335,4174462,57,13,single,rented,no,Surgeon,Ranchi,Jharkhand,5,13,0,Ranchi_Surgeon_Jharkhand_single_no_rented
38874,6640673,30,15,single,rented,yes,Chemical_engineer,Vadodara,Gujarat,6,11,0,Vadodara_Chemical_engineer_Gujarat_single_yes_rented
59308,3736039,38,20,single,rented,no,Artist,Jamnagar,Gujarat,4,14,0,Jamnagar_Artist_Gujarat_single_no_rented
50473,5365286,26,12,single,rented,yes,Design_Engineer,Patiala,Punjab,7,12,0,Patiala_Design_Engineer_Punjab_single_yes_rented
249685,4921865,38,12,single,rented,yes,Army_officer,Guntakal,Andhra_Pradesh,4,10,1,Guntakal_Army_officer_Andhra_Pradesh_single_yes_rented
235092,4561133,21,7,single,rented,yes,Engineer,Chittoor[28],Andhra_Pradesh,7,11,0,Chittoor[28]_Engineer_Andhra_Pradesh_single_yes_rented
76778,6578390,48,17,single,rented,no,Microbiologist,Malegaon,Maharashtra,4,13,0,Malegaon_Microbiologist_Maharashtra_single_no_rented
190943,3867310,28,20,single,rented,no,Statistician,Rajpur_Sonarpur,West_Bengal,7,14,0,Rajpur_Sonarpur_Statistician_West_Bengal_single_no_rented
49877,8489507,30,13,single,owned,no,Magistrate,Dehri[30],Bihar,12,12,0,Dehri[30]_Magistrate_Bihar_single_no_owned
85988,7424998,33,9,single,rented,no,Psychologist,Panihati,West_Bengal,6,13,0,Panihati_Psychologist_West_Bengal_single_no_rented
40259,2439128,55,7,single,rented,no,Physician,Morena,Madhya_Pradesh,7,10,0,Morena_Physician_Madhya_Pradesh_single_no_rented
140798,7891663,64,6,single,rented,no,Politician,Akola,Maharashtra,6,10,0,Akola_Politician_Maharashtra_single_no_rented
128471,9370149,35,18,single,rented,no,Politician,Bulandshahr,Uttar_Pradesh,6,11,0,Bulandshahr_Politician_Uttar_Pradesh_single_no_rented
250759,7606057,55,12,single,rented,no,Civil_servant,Srinagar,Jammu_and_Kashmir,12,13,0,Srinagar_Civil_servant_Jammu_and_Kashmir_single_no_rented
247828,5324187,55,0,single,owned,yes,Financial_Analyst,Dhanbad,Jharkhand,0,13,0,Dhanbad_Financial_Analyst_Jharkhand_single_yes_owned
15156,6235492,68,6,single,norent_noown,no,Comedian,Jamalpur[36],Bihar,6,12,0,Jamalpur[36]_Comedian_Bihar_single_no_norent_noown
104255,5186921,40,4,single,rented,yes,Surveyor,Khammam,Telangana,4,10,0,Khammam_Surveyor_Telangana_single_yes_rented
16898,2968373,29,20,single,rented,no,Chartered_Accountant,Purnia[26],Bihar,11,12,0,Purnia[26]_Chartered_Accountant_Bihar_single_no_rented
54148,1328487,67,12,married,rented,no,Flight_attendant,Surendranagar_Dudhrej,Gujarat,7,10,0,Surendranagar_Dudhrej_Flight_attendant_Gujarat_married_no_rented
211385,3437621,78,14,single,rented,no,Economist,Ramgarh,Jharkhand,3,10,0,Ramgarh_Economist_Jharkhand_single_no_rented
20208,5966818,66,6,single,rented,yes,Lawyer,Sambhal,Uttar_Pradesh,6,14,0,Sambhal_Lawyer_Uttar_Pradesh_single_yes_rented
47619,1399162,22,8,single,rented,yes,Software_Developer,Solapur,Maharashtra,8,10,0,Solapur_Software_Developer_Maharashtra_single_yes_rented
63847,9194280,35,20,single,rented,no,Petroleum_Engineer,Vijayawada,Andhra_Pradesh,12,12,0,Vijayawada_Petroleum_Engineer_Andhra_Pradesh_single_no_rented
88996,1114427,73,9,single,rented,yes,Comedian,Sasaram[30],Bihar,9,13,1,Sasaram[30]_Comedian_Bihar_single_yes_rented
118871,4329713,42,9,married,rented,no,Fashion_Designer,South_Dumdum,West_Bengal,6,14,0,South_Dumdum_Fashion_Designer_West_Bengal_married_no_rented
225081,1726042,75,15,single,rented,yes,Comedian,Rajpur_Sonarpur,West_Bengal,9,12,0,Rajpur_Sonarpur_Comedian_West_Bengal_single_yes_rented
82290,4520435,72,7,single,rented,yes,Lawyer,Silchar,Assam,7,12,0,Silchar_Lawyer_Assam_single_yes_rented
196358,2810048,79,7,single,rented,no,Engineer,Hapur,Uttar_Pradesh,7,13,0,Hapur_Engineer_Uttar_Pradesh_single_no_rented
129160,7424998,33,9,single,rented,no,Psychologist,Panihati,West_Bengal,6,13,0,Panihati_Psychologist_West_Bengal_single_no_rented
52749,9422918,77,11,single,rented,no,Secretary,Aurangabad,Maharashtra,9,13,1,Aurangabad_Secretary_Maharashtra_single_no_rented
244198,9509880,75,15,single,rented,no,Computer_operator,Begusarai,Bihar,8,14,0,Begusarai_Computer_operator_Bihar_single_no_rented
133541,250968,60,7,single,rented,no,Lawyer,Bhatpara,West_Bengal,4,14,0,Bhatpara_Lawyer_West_Bengal_single_no_rented
149068,2535189,74,6,married,rented,no,Analyst,Pimpri-Chinchwad,Maharashtra,3,12,0,Pimpri-Chinchwad_Analyst_Maharashtra_married_no_rented
6140,2087528,66,2,single,rented,no,Surgeon,Ulhasnagar,Maharashtra,2,12,0,Ulhasnagar_Surgeon_Maharashtra_single_no_rented
4693,6315861,25,11,single,rented,no,Surveyor,Kochi,Kerala,5,14,0,Kochi_Surveyor_Kerala_single_no_rented
153082,738257,27,3,single,norent_noown,no,Web_designer,Siliguri,West_Bengal,3,10,0,Siliguri_Web_designer_West_Bengal_single_no_norent_noown
237282,3972838,71,13,married,rented,yes,Librarian,Ujjain,Madhya_Pradesh,7,11,1,Ujjain_Librarian_Madhya_Pradesh_married_yes_rented
56244,3711225,56,17,single,rented,no,Computer_operator,Raichur,Karnataka,12,11,0,Raichur_Computer_operator_Karnataka_single_no_rented
20567,1526409,79,13,married,rented,no,Fashion_Designer,Mehsana,Gujarat,11,10,0,Mehsana_Fashion_Designer_Gujarat_married_no_rented
40761,2402518,34,7,single,rented,yes,Magistrate,Mango,Jharkhand,4,11,0,Mango_Magistrate_Jharkhand_single_yes_rented
6638,3006135,59,18,single,rented,no,Chartered_Accountant,Solapur,Maharashtra,6,10,0,Solapur_Chartered_Accountant_Maharashtra_single_no_rented
234429,5198016,32,5,single,rented,no,Technician,Ambarnath,Maharashtra,5,14,0,Ambarnath_Technician_Maharashtra_single_no_rented
63328,250968,60,7,single,rented,no,Lawyer,Bhatpara,West_Bengal,4,14,1,Bhatpara_Lawyer_West_Bengal_single_no_rented
129140,3957826,78,13,single,rented,no,Economist,Jhansi,Uttar_Pradesh,11,11,0,Jhansi_Economist_Uttar_Pradesh_single_no_rented
226584,7948597,50,10,single,rented,no,Psychologist,Panihati,West_Bengal,7,14,0,Panihati_Psychologist_West_Bengal_single_no_rented
158053,7761009,38,3,single,rented,no,Mechanical_engineer,Korba,Chhattisgarh,3,12,1,Korba_Mechanical_engineer_Chhattisgarh_single_no_rented
71707,3535310,29,10,single,rented,no,Analyst,Ajmer,Rajasthan,10,14,0,Ajmer_Analyst_Rajasthan_single_no_rented
203886,8503714,38,2,married,rented,no,Design_Engineer,Panvel,Maharashtra,2,10,0,Panvel_Design_Engineer_Maharashtra_married_no_rented
161541,8897752,24,3,single,rented,no,Army_officer,Purnia[26],Bihar,3,10,0,Purnia[26]_Army_officer_Bihar_single_no_rented
20418,9370149,35,18,single,rented,no,Politician,Bulandshahr,Uttar_Pradesh,6,11,0,Bulandshahr_Politician_Uttar_Pradesh_single_no_rented
102472,1441816,30,5,single,rented,no,Official,Dharmavaram,Andhra_Pradesh,5,12,0,Dharmavaram_Official_Andhra_Pradesh_single_no_rented
99984,2740967,63,5,single,rented,no,Civil_servant,Nagaon,Assam,5,13,0,Nagaon_Civil_servant_Assam_single_no_rented
121338,3604307,22,0,single,rented,no,Geologist,Bettiah[33],Bihar,0,13,0,Bettiah[33]_Geologist_Bihar_single_no_rented
201356,7181606,57,6,single,rented,no,Psychologist,Panihati,West_Bengal,6,11,0,Panihati_Psychologist_West_Bengal_single_no_rented
151547,5615027,23,14,single,rented,yes,Civil_engineer,Dehradun,Uttarakhand,14,14,0,Dehradun_Civil_engineer_Uttarakhand_single_yes_rented
50602,831249,75,8,single,rented,no,Aviator,Bathinda,Punjab,8,11,0,Bathinda_Aviator_Punjab_single_no_rented
221486,815460,27,8,single,rented,no,Firefighter,Shimoga,Karnataka,4,10,0,Shimoga_Firefighter_Karnataka_single_no_rented
7042,8901524,72,17,single,rented,no,Secretary,Panipat,Haryana,4,12,0,Panipat_Secretary_Haryana_single_no_rented
197339,987476,33,17,single,rented,yes,Biomedical_Engineer,"Khora,_Ghaziabad",Uttar_Pradesh,14,12,0,"Khora,_Ghaziabad_Biomedical_Engineer_Uttar_Pradesh_single_yes_rented"
178077,8839194,25,3,single,rented,no,Surgeon,Buxar[37],Bihar,3,13,0,Buxar[37]_Surgeon_Bihar_single_no_rented
194471,1319541,72,10,married,rented,no,Politician,Bhagalpur,Bihar,10,14,0,Bhagalpur_Politician_Bihar_married_no_rented
133809,9422918,77,11,single,rented,no,Secretary,Aurangabad,Maharashtra,9,13,0,Aurangabad_Secretary_Maharashtra_single_no_rented
135372,8698268,46,19,single,rented,yes,Computer_operator,Morbi,Gujarat,6,12,1,Morbi_Computer_operator_Gujarat_single_yes_rented
201142,8489507,30,13,single,owned,no,Magistrate,Dehri[30],Bihar,12,12,0,Dehri[30]_Magistrate_Bihar_single_no_owned
23125,9530702,57,12,single,rented,no,Design_Engineer,Muzaffarnagar,Uttar_Pradesh,8,11,0,Muzaffarnagar_Design_Engineer_Uttar_Pradesh_single_no_rented
13999,3879880,49,10,single,rented,no,Politician,Farrukhabad,Uttar_Pradesh,10,12,0,Farrukhabad_Politician_Uttar_Pradesh_single_no_rented
85167,5336799,22,18,single,rented,no,Firefighter,Nanded,Maharashtra,7,12,0,Nanded_Firefighter_Maharashtra_single_no_rented
114621,874579,47,9,single,rented,no,Graphic_Designer,Pallavaram,Tamil_Nadu,7,12,0,Pallavaram_Graphic_Designer_Tamil_Nadu_single_no_rented
190597,7757255,75,0,single,rented,no,Comedian,Kalyan-Dombivli,Maharashtra,0,14,0,Kalyan-Dombivli_Comedian_Maharashtra_single_no_rented
37491,4591482,21,15,single,owned,yes,Financial_Analyst,Madhyamgram,West_Bengal,14,10,0,Madhyamgram_Financial_Analyst_West_Bengal_single_yes_owned
192118,2495998,57,9,single,rented,no,Magistrate,Danapur,Bihar,9,13,0,Danapur_Magistrate_Bihar_single_no_rented
63749,1737928,28,8,single,rented,no,Civil_engineer,Suryapet,Telangana,8,10,0,Suryapet_Civil_engineer_Telangana_single_no_rented
126683,957774,23,6,single,rented,no,Technician,Gandhidham,Gujarat,6,10,0,Gandhidham_Technician_Gujarat_single_no_rented
152546,322330,54,9,married,rented,no,Industrial_Engineer,Tiruchirappalli[10],Tamil_Nadu,9,12,0,Tiruchirappalli[10]_Industrial_Engineer_Tamil_Nadu_married_no_rented
230806,7263490,63,7,single,rented,no,Scientist,Asansol,West_Bengal,7,14,0,Asansol_Scientist_West_Bengal_single_no_rented
206563,2635606,59,8,single,rented,no,Physician,Khammam,Telangana,4,12,0,Khammam_Physician_Telangana_single_no_rented
12087,3483756,62,8,single,rented,yes,Dentist,Satna,Madhya_Pradesh,8,14,0,Satna_Dentist_Madhya_Pradesh_single_yes_rented
76582,2451102,30,3,single,rented,no,Technology_specialist,Suryapet,Telangana,3,13,0,Suryapet_Technology_specialist_Telangana_single_no_rented
101563,6235492,68,6,single,norent_noown,no,Comedian,Jamalpur[36],Bihar,6,12,0,Jamalpur[36]_Comedian_Bihar_single_no_norent_noown
44925,3417372,35,16,single,rented,no,Dentist,Pudukkottai,Tamil_Nadu,13,10,0,Pudukkottai_Dentist_Tamil_Nadu_single_no_rented
206923,7369543,29,9,single,rented,no,Analyst,Chapra,Bihar,9,10,0,Chapra_Analyst_Bihar_single_no_rented
89586,6821441,27,13,single,rented,no,Software_Developer,Silchar,Assam,7,11,0,Silchar_Software_Developer_Assam_single_no_rented
31883,7424998,33,9,single,rented,no,Psychologist,Panihati,West_Bengal,6,13,0,Panihati_Psychologist_West_Bengal_single_no_rented
177951,1926471,69,18,single,rented,no,Industrial_Engineer,Medininagar,Jharkhand,4,13,0,Medininagar_Industrial_Engineer_Jharkhand_single_no_rented
6823,2447204,33,12,single,rented,yes,Fashion_Designer,Thanjavur,Tamil_Nadu,12,12,0,Thanjavur_Fashion_Designer_Tamil_Nadu_single_yes_rented
134579,1671470,41,0,single,rented,no,Surveyor,Tenali,Andhra_Pradesh,0,13,0,Tenali_Surveyor_Andhra_Pradesh_single_no_rented
20217,8503714,38,2,married,rented,no,Design_Engineer,Panvel,Maharashtra,2,10,0,Panvel_Design_Engineer_Maharashtra_married_no_rented
68424,2829146,63,7,single,rented,yes,Biomedical_Engineer,Darbhanga,Bihar,4,14,0,Darbhanga_Biomedical_Engineer_Bihar_single_yes_rented
139457,5910956,31,15,single,norent_noown,no,Surveyor,Sultan_Pur_Majra,Delhi,8,10,0,Sultan_Pur_Majra_Surveyor_Delhi_single_no_norent_noown
132583,3506622,30,12,single,rented,no,Technical_writer,Kozhikode,Kerala,4,14,0,Kozhikode_Technical_writer_Kerala_single_no_rented
132249,9382598,23,5,single,rented,no,Designer,Visakhapatnam[4],Andhra_Pradesh,4,12,0,Visakhapatnam[4]_Designer_Andhra_Pradesh_single_no_rented
37392,5523182,41,16,single,rented,yes,Police_officer,Shahjahanpur,Uttar_Pradesh,7,12,0,Shahjahanpur_Police_officer_Uttar_Pradesh_single_yes_rented
96138,1737928,28,8,single,rented,no,Civil_engineer,Suryapet,Telangana,8,10,0,Suryapet_Civil_engineer_Telangana_single_no_rented
92132,4594450,79,14,single,rented,no,Microbiologist,Shimla,Himachal_Pradesh,14,11,0,Shimla_Microbiologist_Himachal_Pradesh_single_no_rented
53765,7509186,62,12,single,rented,no,Firefighter,Dehradun,Uttarakhand,4,12,0,Dehradun_Firefighter_Uttarakhand_single_no_rented
95488,283529,39,20,single,rented,no,Web_designer,Kurnool[18],Andhra_Pradesh,9,14,0,Kurnool[18]_Web_designer_Andhra_Pradesh_single_no_rented
61222,8654497,79,4,single,rented,no,Financial_Analyst,Bathinda,Punjab,4,13,0,Bathinda_Financial_Analyst_Punjab_single_no_rented
41720,3802122,54,17,single,rented,yes,Official,Thoothukudi,Tamil_Nadu,4,10,0,Thoothukudi_Official_Tamil_Nadu_single_yes_rented
237293,6998215,39,16,married,rented,no,Comedian,Madanapalle,Andhra_Pradesh,11,10,0,Madanapalle_Comedian_Andhra_Pradesh_married_no_rented
45210,3246861,79,2,single,rented,yes,Aviator,Adoni,Andhra_Pradesh,2,13,0,Adoni_Aviator_Andhra_Pradesh_single_yes_rented
3830,2726309,21,13,single,rented,yes,Secretary,Agra,Uttar_Pradesh,10,11,0,Agra_Secretary_Uttar_Pradesh_single_yes_rented
