Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag,group_key
153153,4097229,28,9,single,rented,no,Comedian,Sri_Ganganagar,Rajasthan,9,12,0,Sri_Ganganagar_Comedian_Rajasthan_single_no_rented
155232,8531817,36,18,single,rented,yes,Engineer,Amravati,Maharashtra,14,14,0,Amravati_Engineer_Maharashtra_single_yes_rented
62687,4298524,38,6,married,rented,yes,Surveyor,Chittoor[28],Andhra_Pradesh,4,10,0,Chittoor[28]_Surveyor_Andhra_Pradesh_married_yes_rented
149660,6813139,78,3,single,rented,no,Politician,Tirunelveli,Tamil_Nadu,3,12,0,Tirunelveli_Politician_Tamil_Nadu_single_no_rented
191253,4516990,69,9,single,rented,no,Lawyer,Aligarh,Uttar_Pradesh,9,11,0,Aligarh_Lawyer_Uttar_Pradesh_single_no_rented
43190,9440590,68,11,single,rented,no,Dentist,Anantapur,Andhra_Pradesh,10,13,0,Anantapur_Dentist_Andhra_Pradesh_single_no_rented
122966,3142095,79,7,single,rented,no,Dentist,Anantapur,Andhra_Pradesh,7,12,0,Anantapur_Dentist_Andhra_Pradesh_single_no_rented
149965,4973814,24,19,single,rented,no,Computer_operator,Amritsar,Punjab,6,12,1,Amritsar_Computer_operator_Punjab_single_no_rented
209425,31297,71,9,single,rented,yes,Artist,Rajkot,Gujarat,7,10,0,Rajkot_Artist_Gujarat_single_yes_rented
195121,5643939,76,11,single,rented,yes,Secretary,Nellore[14][15],Andhra_Pradesh,3,11,0,Nellore[14][15]_Secretary_Andhra_Pradesh_single_yes_rented
46974,9426676,41,6,single,rented,no,Designer,Navi_Mumbai,Maharashtra,6,14,0,Navi_Mumbai_Designer_Maharashtra_single_no_rented
154158,6973514,67,20,single,rented,no,Dentist,Thoothukudi,Tamil_Nadu,4,13,0,Thoothukudi_Dentist_Tamil_Nadu_single_no_rented
178517,8802134,69,5,single,rented,yes,Politician,Chennai,Tamil_Nadu,5,10,0,Chennai_Politician_Tamil_Nadu_single_yes_rented
199186,8007329,77,9,single,rented,yes,Architect,Hospet,Karnataka,9,13,0,Hospet_Architect_Karnataka_single_yes_rented
62279,5839982,60,15,single,rented,no,Official,Mysore[7][8][9],Karnataka,11,11,0,Mysore[7][8][9]_Official_Karnataka_single_no_rented
205417,7115862,52,17,single,rented,no,Physician,Delhi_city,Delhi,14,11,0,Delhi_city_Physician_Delhi_single_no_rented
14704,8371074,78,11,single,norent_noown,yes,Architect,Kollam,Kerala,5,13,0,Kollam_Architect_Kerala_single_yes_norent_noown
247877,7607877,48,19,single,rented,no,Microbiologist,Gulbarga,Karnataka,14,11,0,Gulbarga_Microbiologist_Karnataka_single_no_rented
205468,1878525,41,5,single,rented,no,Physician,Aurangabad[39],Bihar,5,14,0,Aurangabad[39]_Physician_Bihar_single_no_rented
127897,4658830,45,11,single,rented,yes,Computer_hardware_engineer,Amroha,Uttar_Pradesh,8,10,0,Amroha_Computer_hardware_engineer_Uttar_Pradesh_single_yes_rented
236680,2173044,50,1,single,rented,no,Lawyer,Chapra,Bihar,1,10,0,Chapra_Lawyer_Bihar_single_no_rented
210650,9440590,68,11,single,rented,no,Dentist,Anantapur,Andhra_Pradesh,10,13,0,Anantapur_Dentist_Andhra_Pradesh_single_no_rented
4784,7462954,29,2,single,rented,yes,Web_designer,Munger,Bihar,2,11,0,Munger_Web_designer_Bihar_single_yes_rented
123063,8294556,72,17,single,owned,no,Flight_attendant,Kolkata,West_Bengal,13,13,0,Kolkata_Flight_attendant_West_Bengal_single_no_owned
103615,2712710,70,8,single,rented,no,Psychologist,Khandwa,Madhya_Pradesh,5,11,0,Khandwa_Psychologist_Madhya_Pradesh_single_no_rented
6385,2712710,70,8,single,rented,no,Psychologist,Khandwa,Madhya_Pradesh,5,11,0,Khandwa_Psychologist_Madhya_Pradesh_single_no_rented
41211,7947428,33,17,single,rented,no,Chemical_engineer,Navi_Mumbai,Maharashtra,7,13,1,Navi_Mumbai_Chemical_engineer_Maharashtra_single_no_rented
122644,9426676,41,6,single,rented,no,Designer,Navi_Mumbai,Maharashtra,6,14,0,Navi_Mumbai_Designer_Maharashtra_single_no_rented
161606,3847938,70,9,single,rented,no,Geologist,Jalgaon,Maharashtra,9,13,0,Jalgaon_Geologist_Maharashtra_single_no_rented
9651,6133734,25,17,single,rented,no,Dentist,Anantapur,Andhra_Pradesh,4,13,0,Anantapur_Dentist_Andhra_Pradesh_single_no_rented
110423,6238694,59,1,single,rented,no,Engineer,Kulti,West_Bengal,1,11,1,Kulti_Engineer_West_Bengal_single_no_rented
37653,3762078,27,11,single,rented,no,Financial_Analyst,Hospet,Karnataka,9,12,0,Hospet_Financial_Analyst_Karnataka_single_no_rented
9066,4658830,45,11,single,rented,yes,Computer_hardware_engineer,Amroha,Uttar_Pradesh,8,10,1,Amroha_Computer_hardware_engineer_Uttar_Pradesh_single_yes_rented
208676,9017624,70,19,single,norent_noown,no,Financial_Analyst,Tumkur,Karnataka,6,14,0,Tumkur_Financial_Analyst_Karnataka_single_no_norent_noown
58795,9085689,26,1,single,rented,no,Secretary,Nanded,Maharashtra,1,13,0,Nanded_Secretary_Maharashtra_single_no_rented
33085,5643939,76,11,single,rented,yes,Secretary,Nellore[14][15],Andhra_Pradesh,3,11,0,Nellore[14][15]_Secretary_Andhra_Pradesh_single_yes_rented
115939,9409023,43,5,single,rented,no,Police_officer,Rohtak,Haryana,4,11,0,Rohtak_Police_officer_Haryana_single_no_rented
104545,5648251,48,2,single,rented,yes,Graphic_Designer,Bahraich,Uttar_Pradesh,2,13,0,Bahraich_Graphic_Designer_Uttar_Pradesh_single_yes_rented
218526,3712124,22,9,single,rented,no,Technology_specialist,New_Delhi,Delhi,3,11,0,New_Delhi_Technology_specialist_Delhi_single_no_rented
371,8262466,46,4,single,rented,no,Chemical_engineer,Phagwara,Punjab,4,13,0,Phagwara_Chemical_engineer_Punjab_single_no_rented
184590,532746,78,18,married,rented,yes,Petroleum_Engineer,Haridwar,Uttarakhand,10,12,0,Haridwar_Petroleum_Engineer_Uttarakhand_married_yes_rented
29245,5545217,52,12,married,rented,no,Fashion_Designer,Pimpri-Chinchwad,Maharashtra,9,13,0,Pimpri-Chinchwad_Fashion_Designer_Maharashtra_married_no_rented
208845,5546336,35,11,single,rented,no,Architect,Ramagundam[27],Telangana,11,13,0,Ramagundam[27]_Architect_Telangana_single_no_rented
15106,12608,64,19,single,norent_noown,no,Physician,Dehradun,Uttarakhand,5,11,0,Dehradun_Physician_Uttarakhand_single_no_norent_noown
42523,4492575,39,17,single,rented,yes,Chef,Bhind,Madhya_Pradesh,10,13,0,Bhind_Chef_Madhya_Pradesh_single_yes_rented
72819,3840944,68,14,single,rented,no,Dentist,Aligarh,Uttar_Pradesh,9,12,0,Aligarh_Dentist_Uttar_Pradesh_single_no_rented
202180,1216848,60,9,single,rented,no,Computer_hardware_engineer,Muzaffarpur,Bihar,9,12,0,Muzaffarpur_Computer_hardware_engineer_Bihar_single_no_rented
172980,7583437,74,13,single,owned,yes,Web_designer,Etawah,Uttar_Pradesh,9,13,0,Etawah_Web_designer_Uttar_Pradesh_single_yes_owned
61622,5652178,61,13,single,rented,no,Computer_hardware_engineer,Raurkela_Industrial_Township,Odisha,13,14,0,Raurkela_Industrial_Township_Computer_hardware_engineer_Odisha_single_no_rented
142810,3509965,32,9,single,owned,no,Petroleum_Engineer,Bally,West_Bengal,3,12,0,Bally_Petroleum_Engineer_West_Bengal_single_no_owned
94318,9409023,43,5,single,rented,no,Police_officer,Rohtak,Haryana,4,11,0,Rohtak_Police_officer_Haryana_single_no_rented
107986,7315839,72,8,married,rented,no,Air_traffic_controller,Kamarhati,West_Bengal,8,14,0,Kamarhati_Air_traffic_controller_West_Bengal_married_no_rented
86627,7357515,50,13,single,rented,yes,Fashion_Designer,Bhopal,Madhya_Pradesh,7,14,0,Bhopal_Fashion_Designer_Madhya_Pradesh_single_yes_rented
140715,2791693,72,19,single,rented,no,Financial_Analyst,Muzaffarnagar,Uttar_Pradesh,6,10,0,Muzaffarnagar_Financial_Analyst_Uttar_Pradesh_single_no_rented
218865,9219029,37,8,single,rented,yes,Design_Engineer,Malda,West_Bengal,3,12,1,Malda_Design_Engineer_West_Bengal_single_yes_rented
50382,1743237,66,0,single,rented,no,Civil_servant,Guntur[13],Andhra_Pradesh,0,14,1,Guntur[13]_Civil_servant_Andhra_Pradesh_single_no_rented
20312,3142095,79,7,single,rented,no,Dentist,Anantapur,Andhra_Pradesh,7,12,0,Anantapur_Dentist_Andhra_Pradesh_single_no_rented
18780,1039697,65,3,single,rented,no,Statistician,Cuttack,Odisha,3,14,0,Cuttack_Statistician_Odisha_single_no_rented
226234,4567629,46,1,single,norent_noown,no,Comedian,Nizamabad,Telangana,1,10,0,Nizamabad_Comedian_Telangana_single_no_norent_noown
120636,6638529,69,1,single,rented,no,Civil_servant,Muzaffarpur,Bihar,1,10,0,Muzaffarpur_Civil_servant_Bihar_single_no_rented
238675,2633168,61,15,single,rented,no,Aviator,Gwalior,Madhya_Pradesh,9,11,0,Gwalior_Aviator_Madhya_Pradesh_single_no_rented
91830,2966907,30,6,married,rented,yes,Magistrate,Tiruppur,Tamil_Nadu,5,12,0,Tiruppur_Magistrate_Tamil_Nadu_married_yes_rented
5529,7462623,46,13,single,rented,no,Fashion_Designer,Kamarhati,West_Bengal,10,14,0,Kamarhati_Fashion_Designer_West_Bengal_single_no_rented
94917,2393887,40,13,single,rented,no,Dentist,Ambattur,Tamil_Nadu,11,14,0,Ambattur_Dentist_Tamil_Nadu_single_no_rented
48945,2562525,54,8,single,rented,yes,Software_Developer,Loni,Uttar_Pradesh,8,11,0,Loni_Software_Developer_Uttar_Pradesh_single_yes_rented
215273,247326,68,1,single,rented,no,Designer,Deoghar,Jharkhand,1,13,0,Deoghar_Designer_Jharkhand_single_no_rented
197298,2955113,58,6,single,rented,no,Statistician,Medininagar,Jharkhand,5,12,0,Medininagar_Statistician_Jharkhand_single_no_rented
114878,1151777,41,0,single,rented,no,Surveyor,Narasaraopet,Andhra_Pradesh,0,10,0,Narasaraopet_Surveyor_Andhra_Pradesh_single_no_rented
78632,6973514,67,20,single,rented,no,Dentist,Thoothukudi,Tamil_Nadu,4,13,0,Thoothukudi_Dentist_Tamil_Nadu_single_no_rented
124851,9099029,64,9,married,rented,yes,Chartered_Accountant,Bulandshahr,Uttar_Pradesh,7,10,0,Bulandshahr_Chartered_Accountant_Uttar_Pradesh_married_yes_rented
86423,7315839,72,8,married,rented,no,Air_traffic_controller,Kamarhati,West_Bengal,8,14,0,Kamarhati_Air_traffic_controller_West_Bengal_married_no_rented
134912,3762078,27,11,single,rented,no,Financial_Analyst,Hospet,Karnataka,9,12,0,Hospet_Financial_Analyst_Karnataka_single_no_rented
202842,6973514,67,20,single,rented,no,Dentist,Thoothukudi,Tamil_Nadu,4,13,0,Thoothukudi_Dentist_Tamil_Nadu_single_no_rented
123067,6133734,25,17,single,rented,no,Dentist,Anantapur,Andhra_Pradesh,4,13,0,Anantapur_Dentist_Andhra_Pradesh_single_no_rented
196477,3038020,30,15,single,rented,yes,Firefighter,Bhusawal,Maharashtra,4,10,1,Bhusawal_Firefighter_Maharashtra_single_yes_rented
221376,6171721,73,17,single,rented,yes,Design_Engineer,Gaya,Bihar,10,14,0,Gaya_Design_Engineer_Bihar_single_yes_rented
111220,4493857,68,3,single,norent_noown,no,Army_officer,Rewa,Madhya_Pradesh,3,13,0,Rewa_Army_officer_Madhya_Pradesh_single_no_norent_noown
18687,7800702,74,16,single,rented,no,Politician,Dindigul,Tamil_Nadu,8,12,0,Dindigul_Politician_Tamil_Nadu_single_no_rented
135948,3068781,27,17,single,rented,yes,Comedian,Dewas,Madhya_Pradesh,3,14,0,Dewas_Comedian_Madhya_Pradesh_single_yes_rented
66670,1829777,27,8,single,rented,yes,Petroleum_Engineer,Bijapur,Karnataka,3,14,0,Bijapur_Petroleum_Engineer_Karnataka_single_yes_rented
241906,4233424,49,0,married,rented,no,Comedian,Raichur,Karnataka,0,14,0,Raichur_Comedian_Karnataka_married_no_rented
178205,9440590,68,11,single,rented,no,Dentist,Anantapur,Andhra_Pradesh,10,13,0,Anantapur_Dentist_Andhra_Pradesh_single_no_rented
61085,2017565,62,9,single,rented,no,Technology_specialist,Panvel,Maharashtra,6,11,0,Panvel_Technology_specialist_Maharashtra_single_no_rented
104517,6942586,23,6,single,rented,yes,Technology_specialist,Belgaum,Karnataka,5,10,0,Belgaum_Technology_specialist_Karnataka_single_yes_rented
5297,2013414,55,13,single,rented,yes,Chef,Jaipur,Rajasthan,11,14,0,Jaipur_Chef_Rajasthan_single_yes_rented
193565,738842,38,4,single,owned,no,Official,Allahabad,Uttar_Pradesh[5],4,14,0,Allahabad_Official_Uttar_Pradesh[5]_single_no_owned
219556,5356139,51,13,single,rented,no,Surgeon,Panvel,Maharashtra,6,12,0,Panvel_Surgeon_Maharashtra_single_no_rented
83948,2955113,58,6,single,rented,no,Statistician,Medininagar,Jharkhand,5,12,0,Medininagar_Statistician_Jharkhand_single_no_rented
156656,4065331,70,14,single,rented,no,Civil_engineer,Pune,Maharashtra,9,14,0,Pune_Civil_engineer_Maharashtra_single_no_rented
195589,9516616,51,0,single,rented,no,Designer,Durgapur,West_Bengal,0,12,0,Durgapur_Designer_West_Bengal_single_no_rented
89972,8780860,49,18,single,rented,no,Graphic_Designer,Thoothukudi,Tamil_Nadu,8,14,0,Thoothukudi_Graphic_Designer_Tamil_Nadu_single_no_rented
106276,4658830,45,11,single,rented,yes,Computer_hardware_engineer,Amroha,Uttar_Pradesh,8,10,0,Amroha_Computer_hardware_engineer_Uttar_Pradesh_single_yes_rented
7541,8666033,52,1,married,rented,no,Politician,Uluberia,West_Bengal,1,12,0,Uluberia_Politician_West_Bengal_married_no_rented
75960,2791693,72,19,single,rented,no,Financial_Analyst,Muzaffarnagar,Uttar_Pradesh,6,10,0,Muzaffarnagar_Financial_Analyst_Uttar_Pradesh_single_no_rented
189180,7357515,50,13,single,rented,yes,Fashion_Designer,Bhopal,Madhya_Pradesh,7,14,0,Bhopal_Fashion_Designer_Madhya_Pradesh_single_yes_rented
184069,1026972,64,1,single,rented,no,Surveyor,Siliguri,West_Bengal,1,13,0,Siliguri_Surveyor_West_Bengal_single_no_rented
58284,6270306,67,13,single,rented,yes,Financial_Analyst,Ambattur,Tamil_Nadu,13,13,0,Ambattur_Financial_Analyst_Tamil_Nadu_single_yes_rented
32531,7115862,52,17,single,rented,no,Physician,Delhi_city,Delhi,14,11,0,Delhi_city_Physician_Delhi_single_no_rented
143582,4493857,68,3,single,norent_noown,no,Army_officer,Rewa,Madhya_Pradesh,3,13,0,Rewa_Army_officer_Madhya_Pradesh_single_no_norent_noown
47341,4973814,24,19,single,rented,no,Computer_operator,Amritsar,Punjab,6,12,1,Amritsar_Computer_operator_Punjab_single_no_rented
73881,4658830,45,11,single,rented,yes,Computer_hardware_engineer,Amroha,Uttar_Pradesh,8,10,1,Amroha_Computer_hardware_engineer_Uttar_Pradesh_single_yes_rented
63976,2936274,49,4,single,rented,no,Design_Engineer,Pondicherry,Puducherry,4,10,0,Pondicherry_Design_Engineer_Puducherry_single_no_rented
82665,6488496,46,2,single,rented,no,Industrial_Engineer,Ongole,Andhra_Pradesh,2,10,0,Ongole_Industrial_Engineer_Andhra_Pradesh_single_no_rented
110646,3840944,68,14,single,rented,no,Dentist,Aligarh,Uttar_Pradesh,9,12,0,Aligarh_Dentist_Uttar_Pradesh_single_no_rented
161686,1020861,42,17,single,rented,no,Hotel_Manager,Indore,Madhya_Pradesh,7,14,0,Indore_Hotel_Manager_Madhya_Pradesh_single_no_rented
27973,4170819,59,18,single,rented,no,Surgeon,Solapur,Maharashtra,11,11,0,Solapur_Surgeon_Maharashtra_single_no_rented
201571,1759952,79,11,single,rented,yes,Police_officer,Firozabad,Uttar_Pradesh,4,10,0,Firozabad_Police_officer_Uttar_Pradesh_single_yes_rented
11188,2562525,54,8,single,rented,yes,Software_Developer,Loni,Uttar_Pradesh,8,11,0,Loni_Software_Developer_Uttar_Pradesh_single_yes_rented
198597,57536,48,13,single,rented,no,Chef,Thanjavur,Tamil_Nadu,7,13,0,Thanjavur_Chef_Tamil_Nadu_single_no_rented
236032,4913431,48,4,married,rented,yes,Engineer,Pune,Maharashtra,3,11,1,Pune_Engineer_Maharashtra_married_yes_rented
161361,2803526,29,20,single,rented,no,Secretary,Bathinda,Punjab,14,12,0,Bathinda_Secretary_Punjab_single_no_rented
21263,3898027,71,18,single,rented,no,Technician,Guwahati,Assam,13,10,0,Guwahati_Technician_Assam_single_no_rented
178245,6535026,79,18,single,rented,no,Design_Engineer,Farrukhabad,Uttar_Pradesh,12,11,0,Farrukhabad_Design_Engineer_Uttar_Pradesh_single_no_rented
149250,9017624,70,19,single,norent_noown,no,Financial_Analyst,Tumkur,Karnataka,6,14,0,Tumkur_Financial_Analyst_Karnataka_single_no_norent_noown
86789,8802134,69,5,single,rented,yes,Politician,Chennai,Tamil_Nadu,5,10,0,Chennai_Politician_Tamil_Nadu_single_yes_rented
781,5608121,52,7,single,rented,no,Physician,Jabalpur,Madhya_Pradesh,7,14,1,Jabalpur_Physician_Madhya_Pradesh_single_no_rented
150065,8807021,26,19,single,owned,no,Statistician,Vijayanagaram,Andhra_Pradesh,3,13,0,Vijayanagaram_Statistician_Andhra_Pradesh_single_no_owned
180136,9685699,62,6,single,rented,no,Physician,Medininagar,Jharkhand,6,10,0,Medininagar_Physician_Jharkhand_single_no_rented
3768,3295759,41,16,single,rented,no,Consultant,Anantapur,Andhra_Pradesh,9,11,0,Anantapur_Consultant_Andhra_Pradesh_single_no_rented
15458,281081,29,17,single,rented,no,Physician,Ambala,Haryana,6,13,0,Ambala_Physician_Haryana_single_no_rented
239564,3482827,27,7,single,rented,no,Financial_Analyst,Moradabad,Uttar_Pradesh,6,14,0,Moradabad_Financial_Analyst_Uttar_Pradesh_single_no_rented
166363,3450686,25,10,single,rented,no,Official,Jalgaon,Maharashtra,5,12,0,Jalgaon_Official_Maharashtra_single_no_rented
151283,7462623,46,13,single,rented,no,Fashion_Designer,Kamarhati,West_Bengal,10,14,0,Kamarhati_Fashion_Designer_West_Bengal_single_no_rented
195382,9205244,53,6,single,rented,no,Mechanical_engineer,Jorhat,Assam,6,14,0,Jorhat_Mechanical_engineer_Assam_single_no_rented
81148,7462623,46,13,single,rented,no,Fashion_Designer,Kamarhati,West_Bengal,10,14,0,Kamarhati_Fashion_Designer_West_Bengal_single_no_rented
153776,1039697,65,3,single,rented,no,Statistician,Cuttack,Odisha,3,14,0,Cuttack_Statistician_Odisha_single_no_rented
49549,2712710,70,8,single,rented,no,Psychologist,Khandwa,Madhya_Pradesh,5,11,0,Khandwa_Psychologist_Madhya_Pradesh_single_no_rented
147703,5648251,48,2,single,rented,yes,Graphic_Designer,Bahraich,Uttar_Pradesh,2,13,0,Bahraich_Graphic_Designer_Uttar_Pradesh_single_yes_rented
202918,1999332,56,1,single,rented,no,Graphic_Designer,Bulandshahr,Uttar_Pradesh,1,10,0,Bulandshahr_Graphic_Designer_Uttar_Pradesh_single_no_rented
188002,6083984,45,15,single,rented,no,Secretary,Ujjain,Madhya_Pradesh,3,12,0,Ujjain_Secretary_Madhya_Pradesh_single_no_rented
113645,7579274,26,8,single,rented,no,Army_officer,Guna,Madhya_Pradesh,5,14,0,Guna_Army_officer_Madhya_Pradesh_single_no_rented
97420,7579274,26,8,single,rented,no,Army_officer,Guna,Madhya_Pradesh,5,14,0,Guna_Army_officer_Madhya_Pradesh_single_no_rented
137511,6772070,28,19,single,rented,no,Consultant,Durgapur,West_Bengal,10,13,0,Durgapur_Consultant_West_Bengal_single_no_rented
194370,7315839,72,8,married,rented,no,Air_traffic_controller,Kamarhati,West_Bengal,8,14,0,Kamarhati_Air_traffic_controller_West_Bengal_married_no_rented
1861,6638529,69,1,single,rented,no,Civil_servant,Muzaffarpur,Bihar,1,10,0,Muzaffarpur_Civil_servant_Bihar_single_no_rented
67720,1297490,77,10,married,rented,no,Graphic_Designer,Shahjahanpur,Uttar_Pradesh,7,14,0,Shahjahanpur_Graphic_Designer_Uttar_Pradesh_married_no_rented
99736,3274307,41,16,single,rented,yes,Secretary,Panvel,Maharashtra,6,12,0,Panvel_Secretary_Maharashtra_single_yes_rented
123087,1325345,66,8,single,rented,no,Financial_Analyst,Moradabad,Uttar_Pradesh,8,14,1,Moradabad_Financial_Analyst_Uttar_Pradesh_single_no_rented
233059,6624864,62,14,single,rented,no,Dentist,Thoothukudi,Tamil_Nadu,9,14,0,Thoothukudi_Dentist_Tamil_Nadu_single_no_rented
246162,7979391,50,1,single,rented,yes,Surveyor,Ambattur,Tamil_Nadu,1,12,0,Ambattur_Surveyor_Tamil_Nadu_single_yes_rented
86276,1861491,71,1,single,rented,yes,Comedian,Lucknow,Uttar_Pradesh,1,11,0,Lucknow_Comedian_Uttar_Pradesh_single_yes_rented
86033,9331288,75,14,single,rented,yes,Artist,Bhilwara,Rajasthan,3,14,0,Bhilwara_Artist_Rajasthan_single_yes_rented
186774,997838,62,5,single,rented,no,Computer_operator,Junagadh,Gujarat,3,13,0,Junagadh_Computer_operator_Gujarat_single_no_rented
238315,4138593,25,14,single,rented,no,Analyst,Gandhinagar,Gujarat,7,11,0,Gandhinagar_Analyst_Gujarat_single_no_rented
222204,5244975,23,7,single,rented,no,Web_designer,Bhagalpur,Bihar,6,12,0,Bhagalpur_Web_designer_Bihar_single_no_rented
127012,8461353,33,2,single,rented,no,Army_officer,Shimoga,Karnataka,2,13,0,Shimoga_Army_officer_Karnataka_single_no_rented
