Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag,group_key
190137,2295877,71,0,single,rented,no,Computer_hardware_engineer,Chapra,Bihar,0,14,0,Chapra_Computer_hardware_engineer_Bihar_single_no_rented
217989,486976,25,17,single,rented,no,Computer_operator,Imphal,Manipur,5,11,0,Imphal_Computer_operator_Manipur_single_no_rented
157879,3142984,22,13,single,rented,no,Chef,Haridwar,Uttarakhand,10,12,0,Haridwar_Chef_Uttarakhand_single_no_rented
170442,3580985,53,13,married,rented,no,Chef,Buxar[37],Bihar,13,14,0,Buxar[37]_Chef_Bihar_married_no_rented
54638,488193,71,18,single,rented,no,Economist,Guna,Madhya_Pradesh,8,10,0,Guna_Economist_Madhya_Pradesh_single_no_rented
159976,8619794,58,2,single,rented,no,Army_officer,New_Delhi,Delhi,2,12,0,New_Delhi_Army_officer_Delhi_single_no_rented
37110,7735112,75,11,single,rented,yes,Comedian,Khammam,Telangana,9,14,0,Khammam_Comedian_Telangana_single_yes_rented
85750,6425594,75,6,single,rented,no,Secretary,Madurai,Tamil_Nadu,6,11,0,Madurai_Secretary_Tamil_Nadu_single_no_rented
44591,9951774,40,12,single,rented,no,Hotel_Manager,Secunderabad,Telangana,7,12,0,Secunderabad_Hotel_Manager_Telangana_single_no_rented
157445,5221691,42,17,single,rented,no,Police_officer,Ranchi,Jharkhand,4,14,0,Ranchi_Police_officer_Jharkhand_single_no_rented
30770,7773112,25,2,single,rented,yes,Software_Developer,Pune,Maharashtra,2,11,1,Pune_Software_Developer_Maharashtra_single_yes_rented
159599,4528558,75,2,single,rented,yes,Chartered_Accountant,Nashik,Maharashtra,2,10,0,Nashik_Chartered_Accountant_Maharashtra_single_yes_rented
74918,7256900,55,9,single,rented,no,Hotel_Manager,Indore,Madhya_Pradesh,4,14,1,Indore_Hotel_Manager_Madhya_Pradesh_single_no_rented
110059,605878,51,5,single,rented,no,Technical_writer,Ranchi,Jharkhand,4,11,0,Ranchi_Technical_writer_Jharkhand_single_no_rented
95686,2188913,66,19,single,rented,no,Design_Engineer,Bharatpur,Rajasthan,3,12,0,Bharatpur_Design_Engineer_Rajasthan_single_no_rented
169959,1741465,57,0,single,rented,no,Physician,Kalyan-Dombivli,Maharashtra,0,11,0,Kalyan-Dombivli_Physician_Maharashtra_single_no_rented
66861,605878,51,5,single,rented,no,Technical_writer,Ranchi,Jharkhand,4,11,0,Ranchi_Technical_writer_Jharkhand_single_no_rented
67902,1131868,46,10,single,rented,no,Geologist,Hazaribagh,Jharkhand,10,12,1,Hazaribagh_Geologist_Jharkhand_single_no_rented
237454,9196948,50,9,single,rented,no,Design_Engineer,Shivpuri,Madhya_Pradesh,9,13,0,Shivpuri_Design_Engineer_Madhya_Pradesh_single_no_rented
56489,9376698,53,2,married,rented,no,Software_Developer,Kharagpur,West_Bengal,2,14,0,Kharagpur_Software_Developer_West_Bengal_married_no_rented
245636,4934015,57,15,single,rented,yes,Librarian,Saharanpur,Uttar_Pradesh,5,13,0,Saharanpur_Librarian_Uttar_Pradesh_single_yes_rented
49175,1413733,25,2,single,rented,yes,Architect,Sri_Ganganagar,Rajasthan,2,14,0,Sri_Ganganagar_Architect_Rajasthan_single_yes_rented
159875,7128746,79,4,single,rented,no,Magistrate,Amritsar,Punjab,4,11,0,Amritsar_Magistrate_Punjab_single_no_rented
77547,5732279,29,18,single,rented,yes,Mechanical_engineer,Tezpur,Assam,12,11,0,Tezpur_Mechanical_engineer_Assam_single_yes_rented
