Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag,group_key
202648,2647648,33,7,single,rented,no,Physician,Salem,Tamil_Nadu,7,11,0,Salem_Physician_Tamil_Nadu_single_no_rented
120622,7581703,40,9,married,rented,no,Petroleum_Engineer,Dewas,Madhya_Pradesh,9,13,1,Dewas_Petroleum_Engineer_Madhya_Pradesh_married_no_rented
76252,1413733,25,2,single,rented,yes,Architect,Sri_Ganganagar,Rajasthan,2,14,0,Sri_Ganganagar_Architect_Rajasthan_single_yes_rented
77625,6236454,22,16,single,owned,yes,Architect,Cuttack,Odisha,11,10,0,Cuttack_Architect_Odisha_single_yes_owned
247913,9081986,57,13,single,rented,yes,Web_designer,Faridabad,Haryana,6,12,0,Faridabad_Web_designer_Haryana_single_yes_rented
249100,3481028,72,9,single,rented,yes,Librarian,Bhiwandi,Maharashtra,8,10,0,Bhiwandi_Librarian_Maharashtra_single_yes_rented
239199,7996884,37,1,married,rented,no,Police_officer,Agartala,Tripura,1,11,0,Agartala_Police_officer_Tripura_married_no_rented
141413,7830578,43,15,married,rented,no,Web_designer,Panvel,Maharashtra,6,10,0,Panvel_Web_designer_Maharashtra_married_no_rented
95223,8111049,71,2,single,owned,no,Architect,Nadiad,Gujarat,2,14,0,Nadiad_Architect_Gujarat_single_no_owned
79291,1294181,42,17,single,rented,no,Fashion_Designer,Dindigul,Tamil_Nadu,4,10,0,Dindigul_Fashion_Designer_Tamil_Nadu_single_no_rented
169326,6236454,22,16,single,owned,yes,Architect,Cuttack,Odisha,11,10,0,Cuttack_Architect_Odisha_single_yes_owned
101400,3109455,34,20,single,rented,yes,Analyst,Morena,Madhya_Pradesh,12,11,0,Morena_Analyst_Madhya_Pradesh_single_yes_rented
144811,2893051,66,2,single,owned,no,Architect,Raiganj,West_Bengal,2,13,0,Raiganj_Architect_West_Bengal_single_no_owned
77269,8901524,72,17,single,rented,no,Secretary,Panipat,Haryana,4,12,0,Panipat_Secretary_Haryana_single_no_rented
28404,9434255,52,12,single,rented,no,Biomedical_Engineer,Vijayawada,Andhra_Pradesh,12,12,0,Vijayawada_Biomedical_Engineer_Andhra_Pradesh_single_no_rented
165723,8001567,35,1,single,rented,no,Firefighter,Bikaner,Rajasthan,1,12,0,Bikaner_Firefighter_Rajasthan_single_no_rented
4228,479113,45,0,single,rented,yes,Comedian,Raichur,Karnataka,0,13,0,Raichur_Comedian_Karnataka_single_yes_rented
143706,1695876,58,6,single,rented,yes,Computer_hardware_engineer,Bhalswa_Jahangir_Pur,Delhi,6,13,0,Bhalswa_Jahangir_Pur_Computer_hardware_engineer_Delhi_single_yes_rented
19415,7053325,31,8,single,rented,no,Mechanical_engineer,Mau,Uttar_Pradesh,8,11,0,Mau_Mechanical_engineer_Uttar_Pradesh_single_no_rented
222219,8968090,40,0,single,rented,no,Librarian,Jalandhar,Punjab,0,14,1,Jalandhar_Librarian_Punjab_single_no_rented
250608,9378408,50,3,single,rented,no,Economist,Anand,Gujarat,3,10,0,Anand_Economist_Gujarat_single_no_rented
