Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag,group_key
226382,3442462,72,1,single,rented,yes,Biomedical_Engineer,Sambhal,Uttar_Pradesh,1,12,0,Sambhal_Biomedical_Engineer_Uttar_Pradesh_single_yes_rented
143980,9246446,75,12,single,rented,no,Statistician,Bhagalpur,Bihar,12,12,0,Bhagalpur_Statistician_Bihar_single_no_rented
225482,216857,42,8,married,rented,yes,Police_officer,Belgaum,Karnataka,7,10,0,Belgaum_Police_officer_Karnataka_married_yes_rented
164322,814828,72,2,single,rented,no,Lawyer,Madhyamgram,West_Bengal,2,11,0,Madhyamgram_Lawyer_West_Bengal_single_no_rented
227075,9319359,35,8,single,rented,no,Consultant,Rewa,Madhya_Pradesh,8,10,1,Rewa_Consultant_Madhya_Pradesh_single_no_rented
90099,4329352,26,3,single,rented,no,Psychologist,Nashik,Maharashtra,3,12,0,Nashik_Psychologist_Maharashtra_single_no_rented
114699,1780484,24,10,single,rented,no,Software_Developer,Guntur[13],Andhra_Pradesh,5,13,1,Guntur[13]_Software_Developer_Andhra_Pradesh_single_no_rented
150664,3148579,45,9,single,rented,no,Police_officer,Gudivada,Andhra_Pradesh,9,10,1,Gudivada_Police_officer_Andhra_Pradesh_single_no_rented
189129,4195266,40,20,married,rented,no,Web_designer,Ajmer,Rajasthan,14,14,0,Ajmer_Web_designer_Rajasthan_married_no_rented
103686,4709297,42,14,single,rented,yes,Designer,Kota[6],Rajasthan,6,10,0,Kota[6]_Designer_Rajasthan_single_yes_rented
32735,4536797,69,8,single,rented,no,Consultant,Mathura,Uttar_Pradesh,4,11,0,Mathura_Consultant_Uttar_Pradesh_single_no_rented
141595,6204281,66,11,single,rented,no,Architect,Darbhanga,Bihar,11,10,0,Darbhanga_Architect_Bihar_single_no_rented
50975,814828,72,2,single,rented,no,Lawyer,Madhyamgram,West_Bengal,2,11,0,Madhyamgram_Lawyer_West_Bengal_single_no_rented
179827,98356,50,4,single,rented,yes,Politician,Malegaon,Maharashtra,4,13,1,Malegaon_Politician_Maharashtra_single_yes_rented
