Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag,group_key
133734,4786725,24,11,single,rented,no,Lawyer,Jaunpur,Uttar_Pradesh,7,11,0,Jaunpur_Lawyer_Uttar_Pradesh_single_no_rented
209184,5301870,50,9,single,rented,no,Psychologist,Saharanpur,Uttar_Pradesh,4,11,0,Saharanpur_Psychologist_Uttar_Pradesh_single_no_rented
178201,3053891,25,14,single,rented,no,Firefighter,Proddatur,Andhra_Pradesh,14,11,0,Proddatur_Firefighter_Andhra_Pradesh_single_no_rented
14555,6015769,32,12,single,rented,no,Web_designer,Navi_Mumbai,Maharashtra,7,14,0,Navi_Mumbai_Web_designer_Maharashtra_single_no_rented
251543,6311577,72,2,single,rented,yes,Drafter,Ujjain,Madhya_Pradesh,2,12,0,Ujjain_Drafter_Madhya_Pradesh_single_yes_rented
30438,5216436,41,4,single,rented,no,Politician,Khandwa,Madhya_Pradesh,4,12,0,Khandwa_Politician_Madhya_Pradesh_single_no_rented
140601,5046084,62,7,married,rented,yes,Technician,Shivpuri,Madhya_Pradesh,6,14,0,Shivpuri_Technician_Madhya_Pradesh_married_yes_rented
186731,8158874,39,10,married,rented,no,Chemical_engineer,Indore,Madhya_Pradesh,5,14,0,Indore_Chemical_engineer_Madhya_Pradesh_married_no_rented
197249,2467568,48,5,single,rented,no,Computer_operator,Raiganj,West_Bengal,5,11,0,Raiganj_Computer_operator_West_Bengal_single_no_rented
78430,8497267,65,6,single,rented,no,Civil_engineer,Madanapalle,Andhra_Pradesh,6,12,1,Madanapalle_Civil_engineer_Andhra_Pradesh_single_no_rented
116775,8800769,29,4,single,rented,no,Microbiologist,Vasai-Virar,Maharashtra,4,12,1,Vasai-Virar_Microbiologist_Maharashtra_single_no_rented
44804,7296341,60,13,single,rented,no,Graphic_Designer,Kirari_Suleman_Nagar,Delhi,4,13,0,Kirari_Suleman_Nagar_Graphic_Designer_Delhi_single_no_rented
47833,1333187,31,10,single,rented,yes,Flight_attendant,Karawal_Nagar,Delhi,10,14,0,Karawal_Nagar_Flight_attendant_Delhi_single_yes_rented
64605,2158013,21,6,single,owned,yes,Firefighter,Thanjavur,Tamil_Nadu,6,10,0,Thanjavur_Firefighter_Tamil_Nadu_single_yes_owned
177019,942803,69,19,single,rented,yes,Geologist,Nanded,Maharashtra,9,14,0,Nanded_Geologist_Maharashtra_single_yes_rented
135580,9658695,74,19,single,rented,no,Fashion_Designer,Panihati,West_Bengal,8,11,0,Panihati_Fashion_Designer_West_Bengal_single_no_rented
64642,2965928,57,8,single,rented,no,Designer,Pudukkottai,Tamil_Nadu,6,11,0,Pudukkottai_Designer_Tamil_Nadu_single_no_rented
56854,2467568,48,5,single,rented,no,Computer_operator,Raiganj,West_Bengal,5,11,0,Raiganj_Computer_operator_West_Bengal_single_no_rented
38524,6440066,74,15,single,rented,no,Technician,Bhilai,Chhattisgarh,8,11,0,Bhilai_Technician_Chhattisgarh_single_no_rented
136538,3061413,75,6,single,rented,yes,Dentist,New_Delhi,Delhi,6,11,0,New_Delhi_Dentist_Delhi_single_yes_rented
46661,5216436,41,4,single,rented,no,Politician,Khandwa,Madhya_Pradesh,4,12,0,Khandwa_Politician_Madhya_Pradesh_single_no_rented
131775,1816526,30,13,single,rented,yes,Civil_engineer,Jorhat,Assam,12,11,0,Jorhat_Civil_engineer_Assam_single_yes_rented
198351,93648,34,3,single,rented,no,Consultant,Bhavnagar,Gujarat,3,12,0,Bhavnagar_Consultant_Gujarat_single_no_rented
188292,3183557,49,10,single,rented,yes,Aviator,Dharmavaram,Andhra_Pradesh,10,10,0,Dharmavaram_Aviator_Andhra_Pradesh_single_yes_rented
23835,6702542,60,4,single,rented,no,Physician,Surendranagar_Dudhrej,Gujarat,4,10,0,Surendranagar_Dudhrej_Physician_Gujarat_single_no_rented
25650,4130211,40,18,married,rented,yes,Consultant,Durgapur,West_Bengal,4,10,0,Durgapur_Consultant_West_Bengal_married_yes_rented
108883,736448,31,13,single,rented,no,Industrial_Engineer,Muzaffarpur,Bihar,7,13,0,Muzaffarpur_Industrial_Engineer_Bihar_single_no_rented
194291,1713011,41,5,single,rented,no,Civil_servant,Jamnagar,Gujarat,5,11,0,Jamnagar_Civil_servant_Gujarat_single_no_rented
134701,2044506,38,20,single,rented,yes,Psychologist,Dewas,Madhya_Pradesh,4,10,0,Dewas_Psychologist_Madhya_Pradesh_single_yes_rented
21178,5911221,53,4,single,rented,no,Librarian,Mirzapur,Uttar_Pradesh,4,11,0,Mirzapur_Librarian_Uttar_Pradesh_single_no_rented
205117,6097020,48,10,single,rented,no,Physician,Gangtok,Sikkim,10,13,0,Gangtok_Physician_Sikkim_single_no_rented
234697,6750926,59,1,single,rented,yes,Psychologist,Ramgarh,Jharkhand,1,10,1,Ramgarh_Psychologist_Jharkhand_single_yes_rented
113403,9236505,35,19,single,rented,no,Chemical_engineer,Ongole,Andhra_Pradesh,6,14,0,Ongole_Chemical_engineer_Andhra_Pradesh_single_no_rented
10814,9955481,57,13,single,rented,no,Statistician,Eluru[25],Andhra_Pradesh,5,10,0,Eluru[25]_Statistician_Andhra_Pradesh_single_no_rented
128672,8639080,67,14,single,rented,no,Drafter,Tenali,Andhra_Pradesh,7,14,0,Tenali_Drafter_Andhra_Pradesh_single_no_rented
84125,357702,76,6,single,owned,no,Official,Solapur,Maharashtra,3,13,0,Solapur_Official_Maharashtra_single_no_owned
94817,4270229,73,5,single,rented,no,Scientist,Chapra,Bihar,5,11,0,Chapra_Scientist_Bihar_single_no_rented
57212,7936046,35,11,single,rented,yes,Financial_Analyst,Thane,Maharashtra,10,14,0,Thane_Financial_Analyst_Maharashtra_single_yes_rented
109225,7390231,35,8,single,rented,no,Physician,Surendranagar_Dudhrej,Gujarat,8,12,0,Surendranagar_Dudhrej_Physician_Gujarat_single_no_rented
109958,518532,61,1,married,rented,yes,Hotel_Manager,Arrah,Bihar,1,13,0,Arrah_Hotel_Manager_Bihar_married_yes_rented
18908,3599124,47,2,single,rented,yes,Psychologist,Panchkula,Haryana,2,14,0,Panchkula_Psychologist_Haryana_single_yes_rented
207889,4932490,25,8,single,rented,yes,Surgeon,Alappuzha,Kerala,8,10,0,Alappuzha_Surgeon_Kerala_single_yes_rented
3789,6015769,32,12,single,rented,no,Web_designer,Navi_Mumbai,Maharashtra,7,14,0,Navi_Mumbai_Web_designer_Maharashtra_single_no_rented
91029,3756692,33,4,single,rented,yes,Aviator,Bellary,Karnataka,4,13,0,Bellary_Aviator_Karnataka_single_yes_rented
187984,5173267,65,1,single,rented,yes,Lawyer,Pallavaram,Tamil_Nadu,1,10,0,Pallavaram_Lawyer_Tamil_Nadu_single_yes_rented
157696,5338690,47,13,single,rented,no,Civil_servant,Bareilly,Uttar_Pradesh,13,11,0,Bareilly_Civil_servant_Uttar_Pradesh_single_no_rented
145670,6097020,48,10,single,rented,no,Physician,Gangtok,Sikkim,10,13,0,Gangtok_Physician_Sikkim_single_no_rented
222572,8880468,70,1,single,owned,no,Physician,Sirsa,Haryana,1,10,1,Sirsa_Physician_Haryana_single_no_owned
67840,4270229,73,5,single,rented,no,Scientist,Chapra,Bihar,5,11,0,Chapra_Scientist_Bihar_single_no_rented
228224,6754727,49,5,single,rented,no,Mechanical_engineer,Rampur,Uttar_Pradesh,5,10,0,Rampur_Mechanical_engineer_Uttar_Pradesh_single_no_rented
231877,522185,34,3,single,rented,no,Biomedical_Engineer,Bhatpara,West_Bengal,3,10,0,Bhatpara_Biomedical_Engineer_West_Bengal_single_no_rented
52529,93648,34,3,single,rented,no,Consultant,Bhavnagar,Gujarat,3,12,0,Bhavnagar_Consultant_Gujarat_single_no_rented
