Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag,group_key
16631,1462402,48,4,single,rented,no,Engineer,Malda,West_Bengal,4,11,0,Malda_Engineer_West_Bengal_single_no_rented
236872,7139586,25,5,single,rented,no,Design_Engineer,Rajkot,Gujarat,5,14,1,Rajkot_Design_Engineer_Gujarat_single_no_rented
169171,7845861,70,7,single,rented,no,Software_Developer,Siwan[32],Bihar,4,10,0,Siwan[32]_Software_Developer_Bihar_single_no_rented
197663,6719153,41,7,single,rented,no,Secretary,Bhilai,Chhattisgarh,7,12,0,Bhilai_Secretary_Chhattisgarh_single_no_rented
136669,145471,62,9,single,rented,no,Technology_specialist,Tezpur,Assam,9,14,0,Tezpur_Technology_specialist_Assam_single_no_rented
237356,5432274,40,15,single,rented,yes,Biomedical_Engineer,Pimpri-Chinchwad,Maharashtra,12,11,1,Pimpri-Chinchwad_Biomedical_Engineer_Maharashtra_single_yes_rented
157972,4281675,65,15,single,rented,no,Mechanical_engineer,Loni,Uttar_Pradesh,6,11,0,Loni_Mechanical_engineer_Uttar_Pradesh_single_no_rented
89501,6034467,33,7,single,owned,no,Magistrate,Nangloi_Jat,Delhi,3,11,0,Nangloi_Jat_Magistrate_Delhi_single_no_owned
137257,4829059,59,17,married,rented,no,Geologist,Phagwara,Punjab,11,13,0,Phagwara_Geologist_Punjab_married_no_rented
119219,4436534,52,1,single,rented,no,Technical_writer,Dehri[30],Bihar,1,14,0,Dehri[30]_Technical_writer_Bihar_single_no_rented
166729,9475063,39,9,single,rented,no,Graphic_Designer,Malegaon,Maharashtra,4,14,0,Malegaon_Graphic_Designer_Maharashtra_single_no_rented
239561,6275492,46,7,single,rented,no,Technical_writer,Nandyal,Andhra_Pradesh,7,13,0,Nandyal_Technical_writer_Andhra_Pradesh_single_no_rented
122763,3443194,57,4,single,rented,yes,Fashion_Designer,Raipur,Chhattisgarh,4,11,0,Raipur_Fashion_Designer_Chhattisgarh_single_yes_rented
107684,9867208,21,3,single,rented,no,Petroleum_Engineer,Tenali,Andhra_Pradesh,3,10,0,Tenali_Petroleum_Engineer_Andhra_Pradesh_single_no_rented
58092,1771195,31,14,single,rented,no,Architect,Ulhasnagar,Maharashtra,9,13,0,Ulhasnagar_Architect_Maharashtra_single_no_rented
15103,4239717,21,5,single,rented,no,Scientist,Ghaziabad,Uttar_Pradesh,5,12,0,Ghaziabad_Scientist_Uttar_Pradesh_single_no_rented
185292,8818909,41,6,single,rented,yes,Librarian,Bhilwara,Rajasthan,3,13,0,Bhilwara_Librarian_Rajasthan_single_yes_rented
203999,7539019,46,2,single,rented,no,Software_Developer,Tinsukia,Assam,2,10,0,Tinsukia_Software_Developer_Assam_single_no_rented
21651,4171960,73,16,single,rented,no,Magistrate,Gorakhpur,Uttar_Pradesh,10,10,0,Gorakhpur_Magistrate_Uttar_Pradesh_single_no_rented
248674,4942947,71,1,single,rented,no,Drafter,Kottayam,Kerala,1,11,0,Kottayam_Drafter_Kerala_single_no_rented
133121,3416887,76,11,single,rented,no,Analyst,Bijapur,Karnataka,3,12,0,Bijapur_Analyst_Karnataka_single_no_rented
40933,3425481,62,14,single,rented,yes,Civil_servant,Silchar,Assam,12,12,0,Silchar_Civil_servant_Assam_single_yes_rented
32737,5615027,23,14,single,rented,yes,Civil_engineer,Dehradun,Uttarakhand,14,14,0,Dehradun_Civil_engineer_Uttarakhand_single_yes_rented
106154,7298829,59,16,single,rented,no,Politician,Bharatpur,Rajasthan,3,13,0,Bharatpur_Politician_Rajasthan_single_no_rented
55595,6670038,37,13,single,rented,no,Artist,Amaravati,Andhra_Pradesh,5,14,0,Amaravati_Artist_Andhra_Pradesh_single_no_rented
173343,6549582,31,7,single,rented,yes,Architect,Guntakal,Andhra_Pradesh,7,11,1,Guntakal_Architect_Andhra_Pradesh_single_yes_rented
51013,4485310,49,7,married,rented,no,Magistrate,Siliguri,West_Bengal,7,14,0,Siliguri_Magistrate_West_Bengal_married_no_rented
57370,7248241,63,12,single,rented,no,Army_officer,Bhubaneswar,Odisha,4,14,0,Bhubaneswar_Army_officer_Odisha_single_no_rented
148752,7059529,63,8,single,rented,yes,Fashion_Designer,Katihar,Bihar,8,13,0,Katihar_Fashion_Designer_Bihar_single_yes_rented
122972,9878857,32,16,single,rented,yes,Chemical_engineer,Sirsa,Haryana,11,12,1,Sirsa_Chemical_engineer_Haryana_single_yes_rented
189094,4171960,73,16,single,rented,no,Magistrate,Gorakhpur,Uttar_Pradesh,10,10,0,Gorakhpur_Magistrate_Uttar_Pradesh_single_no_rented
91404,5971641,31,3,single,rented,no,Physician,Munger,Bihar,3,11,0,Munger_Physician_Bihar_single_no_rented
32979,3623971,21,7,single,rented,no,Magistrate,Bellary,Karnataka,7,13,0,Bellary_Magistrate_Karnataka_single_no_rented
124048,3976417,51,6,single,rented,no,Official,Shimoga,Karnataka,6,13,0,Shimoga_Official_Karnataka_single_no_rented
48968,7467167,57,6,single,rented,no,Economist,Bellary,Karnataka,6,11,0,Bellary_Economist_Karnataka_single_no_rented
80593,2180133,62,4,single,rented,no,Army_officer,Motihari[34],Bihar,4,13,0,Motihari[34]_Army_officer_Bihar_single_no_rented
50813,4829059,59,17,married,rented,no,Geologist,Phagwara,Punjab,11,13,0,Phagwara_Geologist_Punjab_married_no_rented
146456,4477660,30,0,married,rented,yes,Lawyer,Saharanpur,Uttar_Pradesh,0,14,0,Saharanpur_Lawyer_Uttar_Pradesh_married_yes_rented
80649,5971641,31,3,single,rented,no,Physician,Munger,Bihar,3,11,0,Munger_Physician_Bihar_single_no_rented
104249,9776434,48,11,single,norent_noown,no,Computer_operator,Pudukkottai,Tamil_Nadu,3,13,0,Pudukkottai_Computer_operator_Tamil_Nadu_single_no_norent_noown
226717,1467471,79,4,single,owned,no,Engineer,Hapur,Uttar_Pradesh,4,13,1,Hapur_Engineer_Uttar_Pradesh_single_no_owned
18519,3009196,65,9,single,rented,no,Physician,Bulandshahr,Uttar_Pradesh,9,11,0,Bulandshahr_Physician_Uttar_Pradesh_single_no_rented
233959,9449264,72,9,single,rented,yes,Politician,Kurnool[18],Andhra_Pradesh,5,12,0,Kurnool[18]_Politician_Andhra_Pradesh_single_yes_rented
242314,5704854,38,0,single,rented,no,Consultant,Shahjahanpur,Uttar_Pradesh,0,10,0,Shahjahanpur_Consultant_Uttar_Pradesh_single_no_rented
1907,4705172,62,4,single,rented,no,Air_traffic_controller,Bongaigaon,Assam,4,12,0,Bongaigaon_Air_traffic_controller_Assam_single_no_rented
168476,6382617,60,14,single,rented,yes,Analyst,Coimbatore,Tamil_Nadu,12,12,0,Coimbatore_Analyst_Tamil_Nadu_single_yes_rented
196285,2304127,29,5,married,rented,no,Economist,Nagaon,Assam,5,13,0,Nagaon_Economist_Assam_married_no_rented
143288,6588136,27,7,single,rented,no,Graphic_Designer,Malegaon,Maharashtra,6,10,0,Malegaon_Graphic_Designer_Maharashtra_single_no_rented
242917,9636836,31,13,single,rented,yes,Chef,Ramgarh,Jharkhand,13,11,0,Ramgarh_Chef_Jharkhand_single_yes_rented
63173,8475172,57,12,married,rented,yes,Mechanical_engineer,Tadepalligudem,Andhra_Pradesh,3,11,0,Tadepalligudem_Mechanical_engineer_Andhra_Pradesh_married_yes_rented
117115,1549898,40,3,married,norent_noown,yes,Secretary,Guntur[13],Andhra_Pradesh,3,11,0,Guntur[13]_Secretary_Andhra_Pradesh_married_yes_norent_noown
70283,4726819,67,5,single,rented,no,Consultant,Davanagere,Karnataka,5,13,0,Davanagere_Consultant_Karnataka_single_no_rented
65725,3546473,39,5,single,rented,yes,Petroleum_Engineer,Udaipur,Rajasthan,3,10,0,Udaipur_Petroleum_Engineer_Rajasthan_single_yes_rented
60984,6670038,37,13,single,rented,no,Artist,Amaravati,Andhra_Pradesh,5,14,0,Amaravati_Artist_Andhra_Pradesh_single_no_rented
227363,4844145,33,13,married,rented,no,Politician,Purnia[26],Bihar,5,10,0,Purnia[26]_Politician_Bihar_married_no_rented
209303,1315106,62,5,single,rented,no,Police_officer,Hajipur[31],Bihar,5,12,1,Hajipur[31]_Police_officer_Bihar_single_no_rented
229957,8530993,64,0,single,rented,no,Economist,Rewa,Madhya_Pradesh,0,12,0,Rewa_Economist_Madhya_Pradesh_single_no_rented
149575,9774160,24,9,single,rented,yes,Mechanical_engineer,Malegaon,Maharashtra,9,12,0,Malegaon_Mechanical_engineer_Maharashtra_single_yes_rented
217042,6568167,60,16,single,rented,no,Lawyer,Ambala,Haryana,7,14,0,Ambala_Lawyer_Haryana_single_no_rented
122398,4359506,75,4,single,norent_noown,no,Industrial_Engineer,Hapur,Uttar_Pradesh,4,11,0,Hapur_Industrial_Engineer_Uttar_Pradesh_single_no_norent_noown
93939,7315908,63,3,single,rented,yes,Web_designer,Thiruvananthapuram,Kerala,3,11,0,Thiruvananthapuram_Web_designer_Kerala_single_yes_rented
58181,4986118,72,19,single,rented,yes,Geologist,Hospet,Karnataka,10,13,0,Hospet_Geologist_Karnataka_single_yes_rented
