Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag,group_key
214508,7280359,21,11,single,rented,no,Hotel_Manager,Ballia,Uttar_Pradesh,6,10,1,Ballia_Hotel_Manager_Uttar_Pradesh_single_no_rented
152919,8324652,70,14,single,rented,no,Psychologist,Mira-Bhayandar,Maharashtra,12,11,0,Mira-Bhayandar_Psychologist_Maharashtra_single_no_rented
41546,2036827,49,11,single,rented,no,Computer_operator,Sangli-Miraj_&_Kupwad,Maharashtra,10,13,0,Sangli-Miraj_&_Kupwad_Computer_operator_Maharashtra_single_no_rented
96260,3371958,23,15,single,rented,no,Chartered_Accountant,Erode[17],Tamil_Nadu,4,12,0,Erode[17]_Chartered_Accountant_Tamil_Nadu_single_no_rented
55965,5679259,78,17,single,rented,no,Official,Rohtak,Haryana,14,10,0,Rohtak_Official_Haryana_single_no_rented
95603,4607910,66,7,single,rented,yes,Computer_operator,Alappuzha,Kerala,7,14,0,Alappuzha_Computer_operator_Kerala_single_yes_rented
237304,5896564,37,2,single,rented,no,Petroleum_Engineer,Bhalswa_Jahangir_Pur,Delhi,2,14,1,Bhalswa_Jahangir_Pur_Petroleum_Engineer_Delhi_single_no_rented
75449,9106505,73,15,single,rented,no,Consultant,Sonipat,Haryana,8,12,0,Sonipat_Consultant_Haryana_single_no_rented
155805,486603,33,20,single,rented,no,Librarian,Bharatpur,Rajasthan,5,13,0,Bharatpur_Librarian_Rajasthan_single_no_rented
55557,4400405,73,17,single,rented,yes,Biomedical_Engineer,Dharmavaram,Andhra_Pradesh,8,12,0,Dharmavaram_Biomedical_Engineer_Andhra_Pradesh_single_yes_rented
203977,6467458,68,3,single,rented,yes,Hotel_Manager,Kolkata,West_Bengal,3,11,0,Kolkata_Hotel_Manager_West_Bengal_single_yes_rented
158994,2295033,71,12,single,rented,no,Fashion_Designer,Ichalkaranji,Maharashtra,10,11,0,Ichalkaranji_Fashion_Designer_Maharashtra_single_no_rented
99810,1341380,70,17,married,rented,no,Graphic_Designer,Thrissur,Kerala,3,13,0,Thrissur_Graphic_Designer_Kerala_married_no_rented
78634,7861265,23,18,married,rented,no,Computer_hardware_engineer,Madanapalle,Andhra_Pradesh,13,12,0,Madanapalle_Computer_hardware_engineer_Andhra_Pradesh_married_no_rented
38478,6894156,53,4,single,rented,no,Web_designer,Hubliâ€“Dharwad,Karnataka,4,10,0,Hubliâ€“Dharwad_Web_designer_Karnataka_single_no_rented
40975,6912450,23,17,single,rented,no,Technical_writer,Anantapuram[24],Andhra_Pradesh,10,14,0,Anantapuram[24]_Technical_writer_Andhra_Pradesh_single_no_rented
172571,9106505,73,15,single,rented,no,Consultant,Sonipat,Haryana,8,12,0,Sonipat_Consultant_Haryana_single_no_rented
238555,6914245,31,13,single,rented,no,Artist,Faridabad,Haryana,6,10,1,Faridabad_Artist_Haryana_single_no_rented
64100,4016515,56,13,married,rented,no,Artist,Shivpuri,Madhya_Pradesh,6,13,1,Shivpuri_Artist_Madhya_Pradesh_married_no_rented
208758,2162888,22,2,single,rented,no,Industrial_Engineer,Naihati,West_Bengal,2,10,0,Naihati_Industrial_Engineer_West_Bengal_single_no_rented
24004,6554261,44,12,single,rented,no,Consultant,Panchkula,Haryana,12,10,0,Panchkula_Consultant_Haryana_single_no_rented
180250,9441892,51,0,single,rented,yes,Police_officer,Rourkela,Odisha,0,11,0,Rourkela_Police_officer_Odisha_single_yes_rented
187884,7515439,74,6,single,rented,no,Politician,Davanagere,Karnataka,6,11,0,Davanagere_Politician_Karnataka_single_no_rented
89714,7212880,21,17,single,rented,no,Biomedical_Engineer,Guna,Madhya_Pradesh,13,12,1,Guna_Biomedical_Engineer_Madhya_Pradesh_single_no_rented
46163,1171826,44,8,single,rented,no,Computer_hardware_engineer,Salem,Tamil_Nadu,8,11,0,Salem_Computer_hardware_engineer_Tamil_Nadu_single_no_rented
56155,9417795,46,8,single,owned,no,Technology_specialist,Akola,Maharashtra,8,11,0,Akola_Technology_specialist_Maharashtra_single_no_owned
193156,1270796,27,12,single,rented,yes,Chemical_engineer,Nellore[14][15],Andhra_Pradesh,6,10,0,Nellore[14][15]_Chemical_engineer_Andhra_Pradesh_single_yes_rented
22525,7715562,55,6,married,rented,no,Designer,Junagadh,Gujarat,6,10,1,Junagadh_Designer_Gujarat_married_no_rented
181330,5910401,68,14,single,rented,yes,Chef,Panihati,West_Bengal,14,10,0,Panihati_Chef_West_Bengal_single_yes_rented
172022,7548739,78,17,single,rented,yes,Analyst,Barasat,West_Bengal,9,13,0,Barasat_Analyst_West_Bengal_single_yes_rented
19832,5823961,75,8,single,rented,no,Microbiologist,Warangal[11][12],Telangana,7,12,0,Warangal[11][12]_Microbiologist_Telangana_single_no_rented
