Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag,group_key
610,1097615,59,15,married,rented,no,Technician,Yamunanagar,Haryana,5,14,0,Yamunanagar_Technician_Haryana_married_no_rented
223692,5588119,32,7,single,rented,yes,Army_officer,Bangalore,Karnataka,5,13,1,Bangalore_Army_officer_Karnataka_single_yes_rented
78819,2544949,39,15,single,rented,no,Computer_hardware_engineer,Amravati,Maharashtra,10,13,0,Amravati_Computer_hardware_engineer_Maharashtra_single_no_rented
118184,7971597,65,3,single,rented,no,Geologist,Junagadh,Gujarat,3,14,0,Junagadh_Geologist_Gujarat_single_no_rented
164625,9071461,63,18,married,rented,yes,Microbiologist,Satara,Maharashtra,8,13,0,Satara_Microbiologist_Maharashtra_married_yes_rented
19290,729340,57,13,single,rented,no,Lawyer,Dehradun,Uttarakhand,13,10,0,Dehradun_Lawyer_Uttarakhand_single_no_rented
60840,7058931,40,10,single,rented,no,Librarian,Ambarnath,Maharashtra,10,13,0,Ambarnath_Librarian_Maharashtra_single_no_rented
194843,4824858,58,15,single,rented,no,Hotel_Manager,Surat,Gujarat,8,11,1,Surat_Hotel_Manager_Gujarat_single_no_rented
151878,931078,57,19,single,rented,no,Chartered_Accountant,Bangalore,Karnataka,13,14,0,Bangalore_Chartered_Accountant_Karnataka_single_no_rented
82700,7325901,74,12,single,rented,yes,Magistrate,Khammam,Telangana,12,13,0,Khammam_Magistrate_Telangana_single_yes_rented
20772,8750833,50,19,single,rented,no,Engineer,Proddatur,Andhra_Pradesh,11,11,1,Proddatur_Engineer_Andhra_Pradesh_single_no_rented
21843,5714288,44,0,single,rented,no,Chartered_Accountant,Bangalore,Karnataka,0,14,0,Bangalore_Chartered_Accountant_Karnataka_single_no_rented
223593,4386765,69,2,single,rented,yes,Chartered_Accountant,Hajipur[31],Bihar,2,12,1,Hajipur[31]_Chartered_Accountant_Bihar_single_yes_rented
214558,2296270,52,14,single,rented,yes,Drafter,Medininagar,Jharkhand,6,13,0,Medininagar_Drafter_Jharkhand_single_yes_rented
