Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag,group_key
163481,4342058,26,4,single,rented,yes,Technology_specialist,Noida,Uttar_Pradesh,4,10,0,Noida_Technology_specialist_Uttar_Pradesh_single_yes_rented
68094,1178782,69,15,single,rented,no,Hotel_Manager,Singrauli,Madhya_Pradesh,5,13,0,Singrauli_Hotel_Manager_Madhya_Pradesh_single_no_rented
8611,4940114,43,8,single,rented,no,Economist,Kulti,West_Bengal,8,10,1,Kulti_Economist_West_Bengal_single_no_rented
231114,7020027,51,18,single,rented,yes,Consultant,Bhubaneswar,Odisha,3,13,1,Bhubaneswar_Consultant_Odisha_single_yes_rented
233800,552485,35,18,single,owned,no,Software_Developer,Bhiwandi,Maharashtra,6,14,0,Bhiwandi_Software_Developer_Maharashtra_single_no_owned
236891,3135981,38,3,single,rented,no,Librarian,Kolkata,West_Bengal,3,13,0,Kolkata_Librarian_West_Bengal_single_no_rented
53899,7238880,29,7,single,rented,no,Computer_operator,Karnal,Haryana,7,10,0,Karnal_Computer_operator_Haryana_single_no_rented
73982,4246856,76,0,single,rented,yes,Civil_engineer,Ahmedabad,Gujarat,0,10,1,Ahmedabad_Civil_engineer_Gujarat_single_yes_rented
99170,2810048,79,7,single,rented,no,Engineer,Hapur,Uttar_Pradesh,7,13,0,Hapur_Engineer_Uttar_Pradesh_single_no_rented
245528,6210882,69,15,single,rented,yes,Civil_servant,Ongole,Andhra_Pradesh,4,10,0,Ongole_Civil_servant_Andhra_Pradesh_single_yes_rented
177255,8295121,50,11,single,rented,no,Army_officer,Korba,Chhattisgarh,5,11,0,Korba_Army_officer_Chhattisgarh_single_no_rented
6321,991107,34,14,married,rented,yes,Designer,Saharsa[29],Bihar,7,10,0,Saharsa[29]_Designer_Bihar_married_yes_rented
202360,7643432,66,17,single,rented,no,Librarian,Belgaum,Karnataka,8,13,0,Belgaum_Librarian_Karnataka_single_no_rented
47108,64822,33,9,single,rented,yes,Computer_operator,Katihar,Bihar,9,11,1,Katihar_Computer_operator_Bihar_single_yes_rented
173928,3598484,76,4,single,rented,no,Technology_specialist,Alwar,Rajasthan,4,11,0,Alwar_Technology_specialist_Rajasthan_single_no_rented
251369,1436276,28,11,married,rented,no,Chartered_Accountant,Agra,Uttar_Pradesh,5,12,0,Agra_Chartered_Accountant_Uttar_Pradesh_married_no_rented
77444,1337374,52,20,single,rented,yes,Army_officer,Morena,Madhya_Pradesh,9,12,0,Morena_Army_officer_Madhya_Pradesh_single_yes_rented
206211,8369359,49,7,single,rented,yes,Police_officer,Haridwar,Uttarakhand,7,13,0,Haridwar_Police_officer_Uttarakhand_single_yes_rented
168406,8196231,37,14,single,rented,yes,Economist,Bongaigaon,Assam,7,13,0,Bongaigaon_Economist_Assam_single_yes_rented
201028,5218196,49,12,single,rented,yes,Air_traffic_controller,Guntur[13],Andhra_Pradesh,12,10,0,Guntur[13]_Air_traffic_controller_Andhra_Pradesh_single_yes_rented
