Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag,group_key
108253,2955958,35,17,single,rented,yes,Computer_operator,Amravati,Maharashtra,7,11,1,Amravati_Computer_operator_Maharashtra_single_yes_rented
4934,53886,72,12,single,rented,yes,Design_Engineer,Jhansi,Uttar_Pradesh,12,10,0,Jhansi_Design_Engineer_Uttar_Pradesh_single_yes_rented
70993,1411158,42,11,single,owned,yes,Civil_engineer,Hospet,Karnataka,6,13,0,Hospet_Civil_engineer_Karnataka_single_yes_owned
7965,4348814,77,4,single,rented,yes,Official,Tinsukia,Assam,4,12,0,Tinsukia_Official_Assam_single_yes_rented
10048,6190341,79,13,single,rented,no,Dentist,Rajkot,Gujarat,4,11,0,Rajkot_Dentist_Gujarat_single_no_rented
212310,5683509,62,19,single,rented,no,Secretary,Secunderabad,Telangana,4,14,1,Secunderabad_Secretary_Telangana_single_no_rented
191651,5090745,35,5,married,rented,no,Chartered_Accountant,Aizawl,Mizoram,5,12,0,Aizawl_Chartered_Accountant_Mizoram_married_no_rented
58999,5911221,53,4,single,rented,no,Librarian,Mirzapur,Uttar_Pradesh,4,11,0,Mirzapur_Librarian_Uttar_Pradesh_single_no_rented
154483,8108984,37,16,single,rented,no,Surveyor,Serampore,West_Bengal,7,10,0,Serampore_Surveyor_West_Bengal_single_no_rented
232508,2064082,76,5,single,rented,yes,Official,Bardhaman,West_Bengal,5,10,0,Bardhaman_Official_West_Bengal_single_yes_rented
189795,1854968,27,19,single,rented,no,Financial_Analyst,Sonipat,Haryana,3,14,0,Sonipat_Financial_Analyst_Haryana_single_no_rented
139827,7213058,50,12,single,rented,no,Army_officer,Amravati,Maharashtra,4,12,0,Amravati_Army_officer_Maharashtra_single_no_rented
200140,7455976,69,5,single,rented,yes,Fashion_Designer,Madhyamgram,West_Bengal,5,13,0,Madhyamgram_Fashion_Designer_West_Bengal_single_yes_rented
211103,2407726,75,16,single,rented,yes,Technical_writer,Arrah,Bihar,5,12,0,Arrah_Technical_writer_Bihar_single_yes_rented
186218,5090745,35,5,married,rented,no,Chartered_Accountant,Aizawl,Mizoram,5,12,0,Aizawl_Chartered_Accountant_Mizoram_married_no_rented
149779,5953603,29,11,single,rented,yes,Mechanical_engineer,Nagpur,Maharashtra,7,10,0,Nagpur_Mechanical_engineer_Maharashtra_single_yes_rented
226835,6940718,57,19,single,rented,no,Surveyor,Bokaro,Jharkhand,7,11,0,Bokaro_Surveyor_Jharkhand_single_no_rented
209478,3734978,64,0,single,rented,no,Comedian,Silchar,Assam,0,13,0,Silchar_Comedian_Assam_single_no_rented
220566,5111200,54,19,single,norent_noown,yes,Microbiologist,Hindupur,Andhra_Pradesh,10,10,0,Hindupur_Microbiologist_Andhra_Pradesh_single_yes_norent_noown
221978,8111162,57,1,single,rented,no,Graphic_Designer,Junagadh,Gujarat,1,14,0,Junagadh_Graphic_Designer_Gujarat_single_no_rented
36147,2731553,56,14,married,owned,no,Architect,Guwahati,Assam,3,12,0,Guwahati_Architect_Assam_married_no_owned
188734,1697857,27,16,single,rented,no,Chemical_engineer,Moradabad,Uttar_Pradesh,14,10,0,Moradabad_Chemical_engineer_Uttar_Pradesh_single_no_rented
214997,7667833,70,16,single,rented,no,Surgeon,Mau,Uttar_Pradesh,11,12,0,Mau_Surgeon_Uttar_Pradesh_single_no_rented
213033,5865707,76,3,single,rented,no,Scientist,Jodhpur,Rajasthan,3,13,0,Jodhpur_Scientist_Rajasthan_single_no_rented
114620,2204102,22,17,single,rented,no,Architect,Kavali,Andhra_Pradesh,7,12,1,Kavali_Architect_Andhra_Pradesh_single_no_rented
7507,897017,45,0,single,rented,yes,Software_Developer,Vadodara,Gujarat,0,13,0,Vadodara_Software_Developer_Gujarat_single_yes_rented
145110,1598528,72,18,single,rented,no,Computer_operator,Bharatpur,Rajasthan,9,10,0,Bharatpur_Computer_operator_Rajasthan_single_no_rented
30666,3556780,53,7,single,rented,yes,Economist,South_Dumdum,West_Bengal,7,11,0,South_Dumdum_Economist_West_Bengal_single_yes_rented
45016,4705172,62,4,single,rented,no,Air_traffic_controller,Bongaigaon,Assam,4,12,0,Bongaigaon_Air_traffic_controller_Assam_single_no_rented
80551,53886,72,12,single,rented,yes,Design_Engineer,Jhansi,Uttar_Pradesh,12,10,0,Jhansi_Design_Engineer_Uttar_Pradesh_single_yes_rented
12458,7073640,79,6,single,owned,yes,Chef,Dehri[30],Bihar,6,10,0,Dehri[30]_Chef_Bihar_single_yes_owned
205567,7455976,69,5,single,rented,yes,Fashion_Designer,Madhyamgram,West_Bengal,5,13,0,Madhyamgram_Fashion_Designer_West_Bengal_single_yes_rented
96381,2150868,48,9,single,rented,no,Surgeon,Dindigul,Tamil_Nadu,6,12,0,Dindigul_Surgeon_Tamil_Nadu_single_no_rented
233912,9261258,33,20,single,rented,no,Chef,South_Dumdum,West_Bengal,7,10,0,South_Dumdum_Chef_West_Bengal_single_no_rented
21477,8400495,54,15,single,rented,no,Official,Khandwa,Madhya_Pradesh,3,11,0,Khandwa_Official_Madhya_Pradesh_single_no_rented
157312,4248621,77,1,married,rented,yes,Computer_operator,Davanagere,Karnataka,1,14,0,Davanagere_Computer_operator_Karnataka_married_yes_rented
59367,4386333,31,16,single,rented,no,Physician,Shimoga,Karnataka,3,12,0,Shimoga_Physician_Karnataka_single_no_rented
218871,6859355,67,16,single,rented,no,Surveyor,Vijayanagaram,Andhra_Pradesh,6,11,0,Vijayanagaram_Surveyor_Andhra_Pradesh_single_no_rented
184584,9829765,31,14,single,rented,no,Physician,Dewas,Madhya_Pradesh,12,14,0,Dewas_Physician_Madhya_Pradesh_single_no_rented
241177,4625530,71,2,single,rented,no,Police_officer,Bhatpara,West_Bengal,2,11,0,Bhatpara_Police_officer_West_Bengal_single_no_rented
214105,2800646,40,12,single,rented,yes,Lawyer,Bhavnagar,Gujarat,3,11,0,Bhavnagar_Lawyer_Gujarat_single_yes_rented
29299,2499276,21,0,single,rented,no,Physician,Dhanbad,Jharkhand,0,12,1,Dhanbad_Physician_Jharkhand_single_no_rented
87689,652184,45,1,single,rented,no,Physician,Parbhani,Maharashtra,1,12,0,Parbhani_Physician_Maharashtra_single_no_rented
248368,7654141,33,10,single,rented,no,Physician,Dewas,Madhya_Pradesh,6,12,1,Dewas_Physician_Madhya_Pradesh_single_no_rented
226376,2680606,63,13,married,rented,no,Official,Farrukhabad,Uttar_Pradesh,7,10,0,Farrukhabad_Official_Uttar_Pradesh_married_no_rented
54213,2955958,35,17,single,rented,yes,Computer_operator,Amravati,Maharashtra,7,11,0,Amravati_Computer_operator_Maharashtra_single_yes_rented
84514,2800646,40,12,single,rented,yes,Lawyer,Bhavnagar,Gujarat,3,11,0,Bhavnagar_Lawyer_Gujarat_single_yes_rented
166856,53886,72,12,single,rented,yes,Design_Engineer,Jhansi,Uttar_Pradesh,12,10,0,Jhansi_Design_Engineer_Uttar_Pradesh_single_yes_rented
5043,1165459,25,6,single,rented,no,Technician,Srinagar,Jammu_and_Kashmir,3,14,0,Srinagar_Technician_Jammu_and_Kashmir_single_no_rented
164225,6014798,50,1,single,rented,yes,Civil_servant,Miryalaguda,Telangana,1,14,0,Miryalaguda_Civil_servant_Telangana_single_yes_rented
61625,6328565,69,18,single,rented,no,Chartered_Accountant,Erode[17],Tamil_Nadu,5,13,0,Erode[17]_Chartered_Accountant_Tamil_Nadu_single_no_rented
