Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag,group_key
236941,8857263,46,17,single,rented,no,Technician,Mau,Uttar_Pradesh,10,12,0,Mau_Technician_Uttar_Pradesh_single_no_rented
197681,5273020,29,1,married,rented,no,Economist,Orai,Uttar_Pradesh,1,14,0,Orai_Economist_Uttar_Pradesh_married_no_rented
74458,5001124,46,11,single,owned,yes,Analyst,Hazaribagh,Jharkhand,11,11,0,Hazaribagh_Analyst_Jharkhand_single_yes_owned
246636,3806098,26,14,single,rented,no,Official,Bidar,Karnataka,10,14,0,Bidar_Official_Karnataka_single_no_rented
225515,4684497,34,14,single,rented,yes,Design_Engineer,Secunderabad,Telangana,11,10,1,Secunderabad_Design_Engineer_Telangana_single_yes_rented
179929,3708922,24,13,single,rented,yes,Consultant,Eluru[25],Andhra_Pradesh,5,12,0,Eluru[25]_Consultant_Andhra_Pradesh_single_yes_rented
169001,2598677,41,12,single,rented,no,Physician,Bongaigaon,Assam,11,11,0,Bongaigaon_Physician_Assam_single_no_rented
17250,8118992,52,5,single,rented,no,Dentist,Bokaro,Jharkhand,5,11,0,Bokaro_Dentist_Jharkhand_single_no_rented
125523,1077610,30,12,single,rented,no,Aviator,Chennai,Tamil_Nadu,9,11,0,Chennai_Aviator_Tamil_Nadu_single_no_rented
148731,1151169,78,14,married,rented,yes,Hotel_Manager,Solapur,Maharashtra,13,14,0,Solapur_Hotel_Manager_Maharashtra_married_yes_rented
84908,4038904,25,6,single,rented,yes,Architect,Siliguri,West_Bengal,6,12,1,Siliguri_Architect_West_Bengal_single_yes_rented
192637,6475126,48,14,single,rented,no,Army_officer,Bidhannagar,West_Bengal,11,12,0,Bidhannagar_Army_officer_West_Bengal_single_no_rented
162680,5415637,47,12,single,rented,no,Chemical_engineer,Ratlam,Madhya_Pradesh,12,14,0,Ratlam_Chemical_engineer_Madhya_Pradesh_single_no_rented
210965,9282569,77,10,single,rented,yes,Drafter,Anand,Gujarat,10,14,0,Anand_Drafter_Gujarat_single_yes_rented
58038,2511105,74,16,single,rented,yes,Librarian,Kanpur,Uttar_Pradesh,11,14,0,Kanpur_Librarian_Uttar_Pradesh_single_yes_rented
38324,7511735,59,1,married,rented,no,Librarian,Ghaziabad,Uttar_Pradesh,1,10,0,Ghaziabad_Librarian_Uttar_Pradesh_married_no_rented
240239,4825003,58,11,single,rented,no,Drafter,Davanagere,Karnataka,3,11,0,Davanagere_Drafter_Karnataka_single_no_rented
182513,2915841,52,7,single,rented,no,Economist,Gorakhpur,Uttar_Pradesh,3,12,0,Gorakhpur_Economist_Uttar_Pradesh_single_no_rented
196627,3450249,67,6,single,norent_noown,no,Web_designer,Junagadh,Gujarat,6,13,0,Junagadh_Web_designer_Gujarat_single_no_norent_noown
7388,4097229,28,9,single,rented,no,Comedian,Sri_Ganganagar,Rajasthan,9,12,0,Sri_Ganganagar_Comedian_Rajasthan_single_no_rented
90201,9774160,24,9,single,rented,yes,Mechanical_engineer,Malegaon,Maharashtra,9,12,0,Malegaon_Mechanical_engineer_Maharashtra_single_yes_rented
227265,9996861,38,9,single,owned,no,Statistician,Bilaspur,Chhattisgarh,9,11,0,Bilaspur_Statistician_Chhattisgarh_single_no_owned
95057,5998522,44,1,single,rented,no,Flight_attendant,Vasai-Virar,Maharashtra,1,10,0,Vasai-Virar_Flight_attendant_Maharashtra_single_no_rented
