Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag,group_key
31300,5455001,47,5,single,rented,no,Technology_specialist,Navi_Mumbai,Maharashtra,5,12,0,Navi_Mumbai_Technology_specialist_Maharashtra_single_no_rented
225635,3857378,40,4,single,rented,no,Chemical_engineer,Madanapalle,Andhra_Pradesh,4,11,0,Madanapalle_Chemical_engineer_Andhra_Pradesh_single_no_rented
16547,4804358,79,19,single,rented,no,Statistician,Bareilly,Uttar_Pradesh,13,14,0,Bareilly_Statistician_Uttar_Pradesh_single_no_rented
91081,3732343,75,13,single,rented,no,Civil_servant,Srikakulam,Andhra_Pradesh,8,14,0,Srikakulam_Civil_servant_Andhra_Pradesh_single_no_rented
190934,7757778,78,17,single,rented,no,Fashion_Designer,Tirupati[21][22],Andhra_Pradesh,12,12,0,Tirupati[21][22]_Fashion_Designer_Andhra_Pradesh_single_no_rented
228751,9750909,63,3,single,rented,no,Petroleum_Engineer,Tumkur,Karnataka,3,14,0,Tumkur_Petroleum_Engineer_Karnataka_single_no_rented
70467,6947233,62,10,single,rented,no,Technical_writer,Bidar,Karnataka,10,12,0,Bidar_Technical_writer_Karnataka_single_no_rented
247005,1145207,47,20,single,rented,no,Aviator,Durgapur,West_Bengal,8,12,0,Durgapur_Aviator_West_Bengal_single_no_rented
94696,5543622,77,14,single,owned,yes,Microbiologist,Bhopal,Madhya_Pradesh,4,10,0,Bhopal_Microbiologist_Madhya_Pradesh_single_yes_owned
32982,7564205,36,10,single,rented,no,Consultant,Nadiad,Gujarat,10,13,0,Nadiad_Consultant_Gujarat_single_no_rented
9767,5455001,47,5,single,rented,no,Technology_specialist,Navi_Mumbai,Maharashtra,5,12,0,Navi_Mumbai_Technology_specialist_Maharashtra_single_no_rented
69626,9013759,50,10,single,rented,yes,Architect,Hazaribagh,Jharkhand,6,13,1,Hazaribagh_Architect_Jharkhand_single_yes_rented
182485,2900446,45,20,single,owned,no,Petroleum_Engineer,Bellary,Karnataka,6,10,0,Bellary_Petroleum_Engineer_Karnataka_single_no_owned
203814,1265890,57,0,single,rented,no,Technician,Uluberia,West_Bengal,0,14,0,Uluberia_Technician_West_Bengal_single_no_rented
191208,8981043,57,8,single,rented,yes,Technical_writer,Mysore[7][8][9],Karnataka,8,12,0,Mysore[7][8][9]_Technical_writer_Karnataka_single_yes_rented
160902,7396490,59,0,married,rented,yes,Analyst,Dibrugarh,Assam,0,11,0,Dibrugarh_Analyst_Assam_married_yes_rented
201859,800497,49,20,single,rented,no,Army_officer,Katni,Madhya_Pradesh,8,14,0,Katni_Army_officer_Madhya_Pradesh_single_no_rented
136017,7908068,23,1,single,rented,no,Mechanical_engineer,Phusro,Jharkhand,1,10,0,Phusro_Mechanical_engineer_Jharkhand_single_no_rented
119878,4170819,59,18,single,rented,no,Surgeon,Solapur,Maharashtra,11,11,0,Solapur_Surgeon_Maharashtra_single_no_rented
243474,1498497,55,13,married,owned,no,Firefighter,Medininagar,Jharkhand,9,10,0,Medininagar_Firefighter_Jharkhand_married_no_owned
102720,2506726,54,11,single,rented,no,Designer,Jalna,Maharashtra,6,14,0,Jalna_Designer_Maharashtra_single_no_rented
97828,4702825,59,8,single,rented,no,Dentist,Indore,Madhya_Pradesh,5,13,0,Indore_Dentist_Madhya_Pradesh_single_no_rented
155521,5455001,47,5,single,rented,no,Technology_specialist,Navi_Mumbai,Maharashtra,5,12,0,Navi_Mumbai_Technology_specialist_Maharashtra_single_no_rented
154743,4214101,60,16,single,norent_noown,no,Hotel_Manager,Satna,Madhya_Pradesh,13,10,0,Satna_Hotel_Manager_Madhya_Pradesh_single_no_norent_noown
184074,1902583,21,2,single,rented,no,Lawyer,Tiruchirappalli[10],Tamil_Nadu,2,11,0,Tiruchirappalli[10]_Lawyer_Tamil_Nadu_single_no_rented
173879,3393850,59,18,single,rented,no,Chemical_engineer,Anantapur,Andhra_Pradesh,12,13,0,Anantapur_Chemical_engineer_Andhra_Pradesh_single_no_rented
208009,3370529,54,10,single,rented,yes,Aviator,Kozhikode,Kerala,10,12,1,Kozhikode_Aviator_Kerala_single_yes_rented
183825,6947233,62,10,single,rented,no,Technical_writer,Bidar,Karnataka,10,12,0,Bidar_Technical_writer_Karnataka_single_no_rented
153511,4431635,60,19,single,rented,no,Geologist,Darbhanga,Bihar,6,14,0,Darbhanga_Geologist_Bihar_single_no_rented
244306,1407336,36,4,married,rented,no,Economist,Dibrugarh,Assam,4,14,0,Dibrugarh_Economist_Assam_married_no_rented
184854,4662331,79,20,single,rented,no,Civil_servant,Barasat,West_Bengal,8,11,0,Barasat_Civil_servant_West_Bengal_single_no_rented
215522,3369187,59,3,single,rented,yes,Surgeon,Tirunelveli,Tamil_Nadu,3,14,1,Tirunelveli_Surgeon_Tamil_Nadu_single_yes_rented
